PasajerosPerdidosPorCompañía,0.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,40.0,50.0,50.0,50.0,50.0,50.0,52.25375626043406,54.0650406504065,56.10328638497653,66.66666666666667,66.66666666666667,72.17359591539024,72.99218194740583,73.8255033557047,74.07407407407408,74.33628318584071,79.62283918281823,82.05882352941177,84.10596026490066,84.90566037735849,90.01763668430335,91.69375225713254,97.82608695652173,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,0.0,0.0,0.0,40.62160604441687,44.95541913248483,45.82706857971704,47.887471603745446,57.64335556648496,58.85264997034048,65.27617724870562,67.28527075066076,71.36597417867307,72.54504828573253,73.63360076103635,78.08236735459305,80.6065477640508,82.99652030086982,84.4727549772839,91.29258271827942,94.45803489552337,100.0,100.0
IngresoPerdidoPorAerDest,0.0,0.0,0.0,0.0,0.0,0.0,3.1326020665384258,6.537855866376496,7.594241598742368,8.7371868386517,11.129383983325503,13.029261804477954,13.471492694107534,14.486099313574686,15.07986466283735,17.933493527633516,23.11701081612586,25.13947475847055,41.487626603306296,50.0,75.4089596920774,100.0,100.0
