PasajerosPerdidosPorCompañía,0.0,0.0,0.0,0.0,0.0,32.55813953488372,33.333333333333336,40.8023483365949,45.9349593495935,50.0,58.09682804674458,66.66666666666667,67.94117647058823,74.07407407407408,74.17989417989418,75.42857142857142,75.74646411733892,79.86577181208054,80.0,80.92428711897739,81.02345415778251,81.76100628930818,82.6086956521739,82.94701986754967,82.96863603209337,83.33333333333334,83.3969465648855,87.72348033373063,89.43661971830986,91.11592632719393,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,0.0,0.0,0.0,20.012543012165374,35.05019622268794,41.14285714285714,42.479708471939404,51.06738363026629,69.03509533956895,74.3196886557139,75.52260203363844,79.3204629900157,80.74192605307357,80.88692502825613,81.38843712911954,82.56998255577864,84.1388514685125,86.18531808399969,87.44352345064884,92.53874167055712,100.0,100.0
IngresoPerdidoPorAerDest,0.0,0.0,0.0,0.0,0.0,0.0,3.733628912288889,4.892898319140759,6.092795166657328,7.305515258801643,9.558840470501496,10.021018374127067,13.440869641448238,16.871994832906722,18.37079168417154,20.371595545264086,25.0,28.70044162159481,41.487626603306296,50.0,100.0,100.0,100.0
