PasajerosPerdidosPorCompañía,13.740458015267176,32.05882352941176,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.368255631220535,34.10596026490066,39.49579831932773,40.73672806067172,40.8023483365949,41.90317195325542,46.95121951219512,47.651006711409394,47.76014109347443,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.893921334922524,51.89642596644784,54.0650406504065,55.26057030481809,59.13290689410092,59.25925925925925,60.0,63.52201257861636,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,75.42857142857142,97.82608695652173,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,0.0,0.0,0.0,3.94280539181856,25.28531870587487,31.054490045432193,32.63808862435281,39.59974205298016,42.35664443351506,43.18305786701943,44.149201183002475,50.37357978665613,50.85057317298142,52.112528396254554,62.23315271126189,63.884712386478036,76.50903704336238,82.53436881018365,82.79627993897816,90.86141293728438,100.0,100.0
IngresoPerdidoPorAerDest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6814670800273324,1.818157662562736,2.911323664908949,3.3160152983591207,18.23520702758723,21.880351638314878,25.0,40.2533231261744,48.833344872948835,50.0,100.0,100.0
