PasajerosPerdidosPorCompañía,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98876404494382,13.793103448275868,15.384615384615385,18.08731808731808,20.567375886524818,21.482943332393567,25.0,28.941908713692943,33.333333333333336,33.64485981308412,34.34291581108829,36.986301369863014,37.445753254804714,38.46153846153846,39.72214346470088,40.614886731391586,42.85714285714286,44.44444444444444,46.21513944223108,50.0,50.0,50.0,50.0,50.0,50.0,50.0,54.724964739069115,55.172413793103445,58.25571549534293,60.0,61.66219839142091,66.66666666666667,66.66666666666667,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684518043234906,15.819680528952617,28.251544481638934,28.71278529362372,32.51899088967383,32.55436579826887,33.085982798377835,33.95614564040319,34.699427095357926,35.92232675395333,39.38724758657253,40.38563666498598,41.807203324590205,50.76033895335118,74.40139316596124,87.53419304415787,100.0
IngresoPerdidoPorAerDest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826203934638403,14.337405728457298,47.8220788200046,100.0
