PasajerosPerdidosPorCompañía,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.569256756756754,25.0,26.124197002141326,26.814814814814813,27.07498568975386,30.434782608695656,33.333333333333336,33.333333333333336,35.87385019710907,39.07342657342657,46.21513944223108,48.028673835125446,50.0,50.0,50.0,50.314465408805034,50.495049504950494,50.727272727272734,51.177394034536896,52.52173913043479,53.975903614457835,55.225653206650826,55.57809330628803,55.98705501618123,57.75749674054759,59.02200845357819,60.0,60.89146695161044,61.46616541353384,62.93929712460064,63.279445727482674,63.37777777777778,64.28571428571428,64.61176470588235,66.66666666666667,66.66666666666667,68.51485148514851,68.68250539956804,70.75935536738595,71.44592952612395,73.42960288808665,74.77175897748022,75.0,75.13888888888889,76.65056360708535,78.031212484994,78.37259100642399,79.81438515081206,80.0,83.55445850046281,84.78114478114477,85.71428571428572,85.84686774941996,90.0,92.85714285714286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,56.10260404316494,60.08547141814361,65.415961421427,65.57817020667791,66.66666666666667,68.888883382531,71.91104263714092,73.22052087873193,75.80134384140587,77.46989476749908,82.49355932093519,86.6415201290087,87.99109449342069,89.0479266756255,92.49780072517814,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAerDest,0.0,0.0,0.0,0.0,5.429495735583556,6.0769528069930185,10.946309306965041,15.8494304110946,17.078835906544608,17.973649451122732,20.000000000000007,20.44745520991177,48.461819510412866,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
