sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,continente,capital,origenNombre,destinoNombre
4.8203194702460815E-4,119,IBK,-1.0,137774.1729283365,23485.84912690784,463.50736128,AAL,AGP,19,Málaga,EU,false,Aalborg Airport,Málaga Airport
3.3381961626408914E-4,83,VLG,-1.0,96094.59120211707,16380.886365826478,443.381312,AAL,BCN,19,Barcelona,EU,false,Aalborg Airport,Barcelona International Airport
4.8704121293442597E-4,119,NSW,-1.0,137774.1729283365,23485.84912690784,463.50736128,AAL,LPA,19,Gran Canaria Island,EU,false,Aalborg Airport,Gran Canaria Airport
2.736186589519247E-4,67,GDE,-1.0,77570.33265713064,13223.125138679203,343.63816704,AAL,LPA,19,Gran Canaria Island,EU,false,Aalborg Airport,Gran Canaria Airport
4.10427988427887E-4,101,DTR,-1.0,116934.38206522679,19933.36774636716,485.65424640000003,AAR,TFS,4,Tenerife Island,EU,false,Aarhus Airport,Tenerife South Airport
3.762193336061987E-4,12,MJF,-1.0,13728.533832784382,1358.4524759643296,109.515184064,ACH,BCN,5,Barcelona,EU,false,St Gallen Altenrhein Airport,Barcelona International Airport
0.0028756540633315874,103,SAS,-1.0,119249.91438335009,20328.087899760576,435.84018431999993,AES,LPA,12,Gran Canaria Island,EU,false,Ålesund Airport,Gran Canaria Airport
0.003335665108533321,119,NSW,-1.0,137774.1729283365,23485.84912690784,463.50736128,AES,LPA,12,Gran Canaria Island,EU,false,Ålesund Airport,Gran Canaria Airport
0.011672870434073298,119,RYR,-1.0,75112.43798167087,11048.177222758955,388.88697393,AHO,GRO,9,Girona,EU,false,Alghero-Fertilia Airport,Girona Airport
8.905527231206595E-6,88,RJA,-1.0,100675.91477375213,9961.984823738425,581.131125,AMM,MAD,87,Madrid,AS,true,Queen Alia International Airport,Adolfo Suárez Madrid–Barajas Airport
0.0013378050604067459,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,ACE,516,Lanzarote Island,EU,true,Amsterdam Airport Schiphol,Lanzarote Airport
0.0011273638149495043,101,EJU,58263.0,115548.49309260189,11433.641672699778,407.4684159,AMS,ACE,516,Lanzarote Island,EU,true,Amsterdam Airport Schiphol,Lanzarote Airport
0.001327962501898242,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,516,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.0013260026966872287,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,516,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.0013260026966872287,119,RYR,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,516,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.001327962501898242,119,KLM,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,516,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.0013260026966872287,119,TVF,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,516,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.0011397663628828429,103,TRA,58263.0,117836.5820647326,11660.050418693836,435.84018431999993,AMS,ALC,516,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.0013260026966872287,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,516,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
9.210077418937886E-4,83,EJU,58263.0,94955.69234342531,9395.962958753284,420.593664,AMS,ALC,516,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.0011364047137883034,103,KLM,58263.0,117836.5820647326,11660.050418693836,435.84018431999993,AMS,ALC,516,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.001320140617044354,119,TRA,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,516,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.001320140617044354,119,TRA,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,516,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.001320140617044354,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,516,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.001320140617044354,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,516,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.001320140617044354,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,516,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.001320140617044354,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,516,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.0012237258528781938,111,VLG,58263.0,126988.93795325555,12565.685402670048,547.298807,AMS,BCN,516,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.0012237258528781938,111,VLG,58263.0,126988.93795325555,12565.685402670048,547.298807,AMS,BCN,516,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.0013720562592876714,124,FOO,58263.0,141861.51627210528,14037.342251631413,575.010139,AMS,BCN,516,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
