sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
0.0,145,IBK,-1.0,154009.05731791243,30341.260237708524,463.50736128,AES,ALC,21,Alicante,EU,false
0.0,52,IBB,-1.0,57879.79522851636,6241.268339686872,151.150848,AGA,LPA,20,Gran Canaria Island,AF,false
0.0,100,VLG,-1.0,111307.29851637763,12002.439114782444,485.65424640000003,ALG,ALC,67,Alicante,AF,true
0.0,87,DAH,-1.0,96837.34970924853,10442.122029860733,369.59668224,ALG,ALC,67,Alicante,AF,true
0.0,83,VLG,-1.0,92385.05776859343,9962.024465269433,443.381312,ALG,BCN,67,Barcelona,AF,true
0.0,119,DAH,-1.0,132455.68523448939,14282.902546591107,488.62006149,ALG,BCN,67,Barcelona,AF,true
0.0,83,VLG,-1.0,92385.05776859343,9962.024465269433,443.381312,ALG,BCN,67,Barcelona,AF,true
0.0,67,ANE,-1.0,74575.89000597301,8041.63420690424,321.02973,ALG,MAD,67,Madrid,AF,true
0.0,87,DAH,-1.0,96837.34970924853,10442.122029860733,442.2573,ALG,MAD,67,Madrid,AF,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,388.88697393,AMS,ACE,645,Lanzarote Island,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,AGP,645,Málaga,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,AGP,645,Málaga,EU,true
0.0,145,RYR,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,AGP,645,Málaga,EU,true
0.0,122,VLG,58263.0,135794.9041899807,14642.975720034581,485.65424640000003,AMS,AGP,645,Málaga,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,ALC,645,Alicante,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,ALC,645,Alicante,EU,true
0.0,122,VLG,58263.0,135794.9041899807,14642.975720034581,485.65424640000003,AMS,ALC,645,Alicante,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,645,Barcelona,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,645,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,645,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,645,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,645,Barcelona,EU,true
0.0,157,KLM,58263.0,174752.45867071286,18843.82941020844,547.402724495,AMS,BCN,645,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,645,Barcelona,EU,true
0.0,150,VLG,58263.0,166960.94777456645,18003.658672173668,575.010139,AMS,BCN,645,Barcelona,EU,true
0.0,122,VLG,58263.0,135794.9041899807,14642.975720034581,511.9668587,AMS,BCN,645,Barcelona,EU,true
0.0,150,VLG,58263.0,166960.94777456645,18003.658672173668,575.010139,AMS,BCN,645,Barcelona,EU,true
0.0,122,VLG,58263.0,135794.9041899807,14642.975720034581,511.9668587,AMS,BCN,645,Barcelona,EU,true
0.0,150,FOO,58263.0,166960.94777456645,18003.658672173668,575.010139,AMS,BCN,645,Barcelona,EU,true
0.0,124,KLM,58263.0,138021.05016030825,14883.02450233023,365.67395591999997,AMS,BIO,645,Bilbao,EU,true
0.0,124,TRA,58263.0,138021.05016030825,14883.02450233023,365.67395591999997,AMS,IBZ,645,Ibiza,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,LPA,645,Gran Canaria Island,EU,true
0.0,145,JAF,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,LPA,645,Gran Canaria Island,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,554.6302875,AMS,MAD,645,Madrid,EU,true
0.0,157,KLM,58263.0,174752.45867071286,18843.82941020844,621.35420625,AMS,MAD,645,Madrid,EU,true
0.0,157,KLM,58263.0,174752.45867071286,18843.82941020844,621.35420625,AMS,MAD,645,Madrid,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,554.6302875,AMS,MAD,645,Madrid,EU,true
0.0,124,KLM,58263.0,138021.05016030825,14883.02450233023,521.5238999999999,AMS,MAD,645,Madrid,EU,true
0.0,310,AEA,58263.0,345052.62540077063,37207.56125582558,1792.935,AMS,MAD,645,Madrid,EU,true
0.0,236,AEA,58263.0,262685.2244986512,28325.756310886565,1958.0737499999998,AMS,MAD,645,Madrid,EU,true
0.0,122,IBS,58263.0,135794.9041899807,14642.975720034581,581.131125,AMS,MAD,645,Madrid,EU,true
0.0,122,IBS,58263.0,135794.9041899807,14642.975720034581,581.131125,AMS,MAD,645,Madrid,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,388.88697393,AMS,SVQ,645,Sevilla,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,388.88697393,AMS,SVQ,645,Sevilla,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,TFS,645,Tenerife Island,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,TFS,645,Tenerife Island,EU,true
0.0,145,JAF,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,TFS,645,Tenerife Island,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,388.88697393,AMS,VLC,645,Valencia,EU,true
0.0,122,VLG,58263.0,135794.9041899807,14642.975720034581,407.4684159,AMS,VLC,645,Valencia,EU,true
0.0,78,KLC,58263.0,86819.69284277454,9361.902509530308,253.60635709499996,AMS,VLC,645,Valencia,EU,true
0.0,78,KLC,58263.0,86819.69284277454,9361.902509530308,253.60635709499996,AMS,VLC,645,Valencia,EU,true
6.824415919739632E-6,78,JAF,-1.0,86819.69284277454,9361.902509530308,302.26883712,ANR,ALC,11,Alicante,EU,false
1.3560145463464562E-5,134,SAS,3000.0,142325.61159034664,28039.509461054786,519.170304,ARN,AGP,293,Málaga,EU,true
1.4671794686490076E-5,145,IBK,3000.0,154009.05731791243,30341.260237708524,463.50736128,ARN,AGP,293,Málaga,EU,true
1.4671794686490076E-5,145,IBK,3000.0,154009.05731791243,30341.260237708524,463.50736128,ARN,AGP,293,Málaga,EU,true
1.4628520560586017E-5,145,IBK,3000.0,154009.05731791243,30341.260237708524,463.50736128,ARN,ALC,293,Alicante,EU,true
1.45853740706947E-5,145,NAX,3000.0,154009.05731791243,30341.260237708524,488.62006149,ARN,BCN,293,Barcelona,EU,true
1.229104556519216E-5,122,VLG,3000.0,129580.03443300219,25528.508613796137,511.9668587,ARN,BCN,293,Barcelona,EU,true
2.3035174748661487E-5,225,VKG,3000.0,238979.57170020894,47081.265886099456,1511.50848,ARN,LPA,293,Gran Canaria Island,EU,true
1.4846175118463706E-5,145,IBK,3000.0,154009.05731791243,30341.260237708524,463.50736128,ARN,LPA,293,Gran Canaria Island,EU,true
1.482426472204955E-5,145,BLX,3000.0,154009.05731791243,30341.260237708524,463.50736128,ARN,LPA,293,Gran Canaria Island,EU,true
1.358018748034611E-5,134,IBE,3000.0,142325.61159034664,28039.509461054786,621.2362499999999,ARN,MAD,293,Madrid,EU,true
1.4846175118463706E-5,145,IBK,3000.0,154009.05731791243,30341.260237708524,463.50736128,ARN,TFS,293,Tenerife Island,EU,true
0.0,145,RYR,3309.0,161395.58284874755,17403.536716434544,488.62006149,ATH,BCN,211,Barcelona,EU,true
0.0,150,VLG,3309.0,166960.94777456645,18003.658672173668,575.010139,ATH,BCN,211,Barcelona,EU,true
