sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
0.20992285239691133,58,GDE,-1.0,50116.1965617116,15043.645875322409,343.63816704,AAL,AGP,18,Málaga,EU,false
0.526852688708847,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,334,Málaga,EU,true
0.526852688708847,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,334,Málaga,EU,true
0.526852688708847,103,RYR,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,334,Málaga,EU,true
0.44397698486700604,87,EJU,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,AGP,334,Málaga,EU,true
0.48837468335370643,96,VLG,58263.0,77956.72162478331,14282.368676974245,519.170304,AMS,AGP,334,Málaga,EU,true
0.5253119783605286,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,334,Alicante,EU,true
0.5260817787633534,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,334,Alicante,EU,true
0.48694649679487195,96,VLG,58263.0,77956.72162478331,14282.368676974245,519.170304,AMS,ALC,334,Alicante,EU,true
0.5245432859576916,103,TRA,58263.0,83641.06590992374,15323.791393003628,488.62006149,AMS,BCN,334,Barcelona,EU,true
0.45087147613217315,89,KLM,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,334,Barcelona,EU,true
0.4502116972031711,89,KLM,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,334,Barcelona,EU,true
0.4413840168658541,87,VLG,58263.0,70648.27897245987,12943.396613507915,511.9668587,AMS,BCN,334,Barcelona,EU,true
0.45087147613217315,89,KLM,58263.0,72272.37733964286,13240.945960944875,365.67395591999997,AMS,BIO,334,Bilbao,EU,true
0.5245432859576916,103,KLM,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,BIO,334,Bilbao,EU,true
0.5253119783605286,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,IBZ,334,Ibiza,EU,true
0.5459703145881899,107,VLG,58263.0,86889.26264428973,15918.890087877548,457.643823,AMS,IBZ,334,Ibiza,EU,true
0.5330600975874026,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,LPA,334,Gran Canaria Island,EU,true
0.45153220611888134,89,KLM,58263.0,72272.37733964286,13240.945960944875,521.5238999999999,AMS,MAD,334,Madrid,EU,true
0.45153220611888134,89,KLM,58263.0,72272.37733964286,13240.945960944875,521.5238999999999,AMS,MAD,334,Madrid,EU,true
0.28331432540792545,56,KLC,58263.0,45474.75428112359,8331.38172823498,361.69318124999995,AMS,MAD,334,Madrid,EU,true
0.45087147613217315,89,TRA,58263.0,72272.37733964286,13240.945960944875,435.84018431999993,AMS,PMI,334,Palma De Mallorca,EU,true
0.526852688708847,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,SVQ,334,Sevilla,EU,true
0.5330600975874026,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,TFS,334,Tenerife Island,EU,true
0.5253119783605286,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,VLC,334,Valencia,EU,true
0.28331432540792545,56,KLC,58263.0,45474.75428112359,8331.38172823498,253.60635709499996,AMS,VLC,334,Valencia,EU,true
0.8479383242159221,96,SAS,3000.0,82950.94603317784,24899.827655706045,519.170304,ARN,AGP,105,Málaga,EU,true
0.9120879976348565,103,NSW,3000.0,88999.4525147637,26715.440088934625,463.50736128,ARN,ALC,105,Alicante,EU,true
0.8442456900218351,96,SAS,3000.0,82950.94603317784,24899.827655706045,519.170304,ARN,PMI,105,Palma De Mallorca,EU,true
0.9107620171144643,103,NSW,3000.0,88999.4525147637,26715.440088934625,463.50736128,ARN,PMI,105,Palma De Mallorca,EU,true
