sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,continente,capital,origenNombre,destinoNombre
0.0016504407406791011,100,IBE,-1.0,114404.4486065365,11320.437299702753,621.2362499999999,ALG,MAD,2,Madrid,AF,true,Houari Boumediene Airport,Adolfo Suárez Madrid–Barajas Airport
0.0885720235138898,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,68,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.08870277318303348,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,68,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.19874486768053778,268,CKK,58263.0,306603.9222655179,30338.771963203366,1403.4454700000001,AMS,ZAZ,68,Zaragoza,EU,true,Amsterdam Airport Schiphol,Zaragoza Air Base
0.05401919062187003,111,SAS,3000.0,128512.04365584331,21906.9685133342,519.170304,ARN,AGP,46,Málaga,EU,true,Stockholm-Arlanda Airport,Málaga Airport
0.05401919062187003,111,SAS,3000.0,128512.04365584331,21906.9685133342,519.170304,ARN,ALC,46,Alicante,EU,true,Stockholm-Arlanda Airport,Alicante International Airport
1.5301437576513828E-4,108,TVS,-1.0,123556.80449505945,12226.072283678966,463.50736128,BKO,AGP,1,Málaga,AF,true,Modibo Keita International Airport,Málaga Airport
0.005382348290992852,7,AHO,120.0,3415.8389715130056,1025.674337984389,68.48539874999999,BOD,MAD,4,Madrid,EU,false,Bordeaux-Mérignac Airport,Adolfo Suárez Madrid–Barajas Airport
0.1452926325016469,131,BCS,6325.0,149869.82767456284,14829.772862610602,801.4117214400001,BRU,BCN,38,Barcelona,EU,true,Brussels Airport,Barcelona International Airport
0.14550702692100478,131,RGN,6325.0,149869.82767456284,14829.772862610602,909.6786,BRU,MAD,38,Madrid,EU,true,Brussels Airport,Adolfo Suárez Madrid–Barajas Airport
0.19819405254070802,178,ABR,6325.0,203639.918519635,20150.378393470895,457.6378478,BRU,VIT,38,Alava,EU,true,Brussels Airport,Vitoria/Foronda Airport
0.005179277996187371,101,WZZ,223.0,115548.49309260189,11433.641672699778,511.9668587,BUD,BCN,22,Barcelona,EU,true,Budapest Liszt Ferenc International Airport,Barcelona International Airport
0.08085442232747134,101,AFR,47556.0,49285.676588973365,14799.015448060467,511.9668587,CDG,BCN,73,Barcelona,EU,true,Charles de Gaulle International Airport,Barcelona International Airport
0.10511074902571275,131,FDX,47556.0,63924.98646688625,19194.762610850703,801.4117214400001,CDG,BCN,73,Barcelona,EU,true,Charles de Gaulle International Airport,Barcelona International Airport
0.08097379582377348,101,AFR,47556.0,49285.676588973365,14799.015448060467,581.131125,CDG,MAD,73,Madrid,EU,true,Charles de Gaulle International Airport,Adolfo Suárez Madrid–Barajas Airport
0.12361999495762749,153,FDX,47556.0,74660.48037735569,22418.310530230203,1469.5775999999998,CDG,MAD,73,Madrid,EU,true,Charles de Gaulle International Airport,Adolfo Suárez Madrid–Barajas Airport
