sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf
1.8239444603009247,303,GTI,-1,246050.90262822228,45078.72613669998,1602.91646788,ALA,ZAZ,36,Zaragoza
0.6990624649025386,103,TRA,58263,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,219,Málaga
0.6008795344386991,89,KLM,58263,72272.37733964286,13240.945960944875,435.84018431999993,AMS,AGP,219,Málaga
0.697024300690111,103,TRA,58263,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,219,Alicante
0.697024300690111,103,KLM,58263,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,219,Alicante
0.5982535512249889,89,KLM,58263,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,219,Barcelona
0.5973807206543663,89,KLM,58263,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,219,Barcelona
0.6442341105096107,96,VLG,58263,77956.72162478331,14282.368676974245,547.298807,AMS,BCN,219,Barcelona
0.5973807206543663,89,KLM,58263,72272.37733964286,13240.945960944875,365.67395591999997,AMS,BIO,219,Bilbao
0.6960073994643659,103,TRA,58263,83641.06590992374,15323.791393003628,388.88697393,AMS,IBZ,219,Ibiza
0.29760588119353054,44,KLC,58263,35730.16407802568,6546.085643613198,211.34322572999997,AMS,IBZ,219,Ibiza
0.599127629244871,89,KLM,58263,72272.37733964286,13240.945960944875,521.5238999999999,AMS,MAD,219,Madrid
0.5865230894362635,87,IBE,58263,70648.27897245987,12943.396613507915,581.131125,AMS,MAD,219,Madrid
0.5865230894362635,87,EJU,58263,70648.27897245987,12943.396613507915,485.65424640000003,AMS,PMI,219,Palma De Mallorca
0.7244353686947786,107,VLG,58263,86889.26264428973,15918.890087877548,457.643823,AMS,SCQ,219,Santiago de Compostela
0.6960073994643659,103,TRA,58263,83641.06590992374,15323.791393003628,388.88697393,AMS,VLC,219,Valencia
0.6960073994643659,103,KLM,58263,83641.06590992374,15323.791393003628,388.88697393,AMS,VLC,219,Valencia
0.8790636960859127,96,SAS,3000,82950.94603317784,24899.827655706045,519.170304,ARN,AGP,85,Málaga
0.9455697022676943,103,NSW,3000,88999.4525147637,26715.440088934625,463.50736128,ARN,ALC,85,Alicante
0.8739659767871072,96,VLG,3000,82950.94603317784,24899.827655706045,547.298807,ARN,BCN,85,Barcelona
0.9428239022309397,103,NSW,3000,88999.4525147637,26715.440088934625,488.62006149,ARN,BCN,85,Barcelona
0.8752377111209131,96,SAS,3000,82950.94603317784,24899.827655706045,519.170304,ARN,PMI,85,Palma De Mallorca
0.1506172066214113,87,AEE,3309,70648.27897245987,12943.396613507915,581.131125,ATH,MAD,103,Madrid
1.6293510054875078,168,ETD,-1,136424.2628433708,24994.145184704932,1958.0737499999998,AUH,MAD,22,Madrid
0.6763043222816155,103,RYR,-1,77696.60577017942,15323.791393003628,463.50736128,BFS,AGP,25,Málaga
0.471822214473658,72,EZY,-1,54312.19044129046,10711.77650773069,420.593664,BFS,AGP,25,Málaga
0.5699193727092267,87,EZY,-1,65627.23011655931,12943.396613507915,485.65424640000003,BFS,ALC,25,Alicante
0.5346725228598528,103,MAY,302,63379.66656037264,12567.436463192913,388.88697393,BGY,IBZ,34,Ibiza
0.5346725228598528,103,MAY,302,63379.66656037264,12567.436463192913,388.88697393,BGY,IBZ,34,Ibiza
0.5346725228598528,103,MAY,302,63379.66656037264,12567.436463192913,463.50736128,BGY,PMI,34,Palma De Mallorca
0.6812627761525479,103,RYR,194,77696.60577017942,15323.791393003628,388.88697393,BHX,ACE,34,Lanzarote Island
0.6753168789603538,103,RYR,194,77696.60577017942,15323.791393003628,463.50736128,BHX,AGP,34,Málaga
0.5674265935230052,87,VLG,194,65627.23011655931,12943.396613507915,511.9668587,BHX,BCN,34,Barcelona
0.6743308469471179,103,RYR,194,77696.60577017942,15323.791393003628,554.6302875,BHX,MAD,34,Madrid
0.15264609874350377,23,VKA,194,17349.7275020789,3421.8174955250815,188.73,BHX,MAD,34,Madrid
0.5346725228598528,103,MAY,150,63379.66656037264,12567.436463192913,488.62006149,BLQ,BCN,24,Barcelona
0.5346725228598528,103,RYR,150,63379.66656037264,12567.436463192913,388.88697393,BLQ,IBZ,24,Ibiza
0.3012649620695599,58,ANE,150,35689.52097574382,7076.808882186298,321.02973,BLQ,MAD,24,Madrid
0.8792710456674202,103,RYR,120,51155.84711808149,19834.190369057524,463.50736128,BOD,AGP,19,Málaga
0.8767093600234547,103,MAY,120,51155.84711808149,19834.190369057524,463.50736128,BOD,PMI,19,Palma De Mallorca
0.6723630091353283,103,RYR,-1,77696.60577017942,15323.791393003628,463.50736128,BOH,PMI,13,Palma De Mallorca
0.18969575251695334,29,AXY,-1,21875.743372186436,4314.465537835972,141.44433484799998,BQH,AGP,11,Málaga
0.5682563316970094,87,EZY,301,65627.23011655931,12943.396613507915,485.65424640000003,BRS,AGP,36,Málaga
0.5682563316970094,87,EZY,301,65627.23011655931,12943.396613507915,485.65424640000003,BRS,ALC,36,Alicante
0.6241692528753057,96,EZY,301,72416.25392172064,14282.368676974245,547.298807,BRS,BCN,36,Barcelona
0.6723630091353283,103,RYR,301,77696.60577017942,15323.791393003628,388.88697393,BRS,GRO,36,Girona
0.6733462243139662,103,RYR,301,77696.60577017942,15323.791393003628,388.88697393,BRS,IBZ,36,Ibiza
0.6812627761525479,103,RYR,301,77696.60577017942,15323.791393003628,463.50736128,BRS,LPA,36,Gran Canaria Island
0.46907265064568426,72,EZY,301,54312.19044129046,10711.77650773069,420.593664,BRS,PMI,36,Palma De Mallorca
1.0393305945495432,103,RYR,6325,83641.06590992374,15323.791393003628,463.50736128,BRU,AGP,61,Málaga
1.0363066842315831,103,RYR,6325,83641.06590992374,15323.791393003628,463.50736128,BRU,ALC,61,Alicante
1.0347979226076562,103,RYR,6325,83641.06590992374,15323.791393003628,488.62006149,BRU,BCN,61,Barcelona
0.9592227934284459,96,IBE,6325,77956.72162478331,14282.368676974245,621.2362499999999,BRU,MAD,61,Madrid
0.7431236034392658,87,EZS,321,43209.30775993291,16753.15108842723,485.65424640000003,BSL,ALC,36,Alicante
0.04413440404432351,5,VCN,321,2483.2935494214316,962.8247751969673,31.26313827,BSL,IBZ,36,Ibiza
0.7409587463489495,87,EJU,321,43209.30775993291,16753.15108842723,485.65424640000003,BSL,PMI,36,Palma De Mallorca
0.7409587463489495,87,EJU,321,43209.30775993291,16753.15108842723,485.65424640000003,BSL,PMI,36,Palma De Mallorca
0.8792710456674202,103,RYR,-1,51155.84711808149,19834.190369057524,488.62006149,BVA,BCN,9,Barcelona
0.880554616562931,103,RYR,-1,51155.84711808149,19834.190369057524,554.6302875,BVA,MAD,9,Madrid
0.8818400094145954,103,AEA,47556,51155.84711808149,19834.190369057524,463.50736128,CDG,AGP,161,Málaga
0.4742135976633279,56,HOP,47556,27812.887753520034,10783.63748220603,318.64567883499996,CDG,BCN,161,Barcelona
0.47352231602535505,56,HOP,47556,27812.887753520034,10783.63748220603,253.60635709499996,CDG,BIO,161,Bilbao
0.47490586061821016,56,HOP,47556,27812.887753520034,10783.63748220603,361.69318124999995,CDG,MAD,161,Madrid
0.47490586061821016,56,HOP,47556,27812.887753520034,10783.63748220603,361.69318124999995,CDG,MAD,161,Madrid
0.8310852560818676,97,ABR,47556,48175.89485877577,18678.800638821165,494.000775,CDG,MAD,161,Madrid
0.4755991062011303,56,HOP,47556,27812.887753520034,10783.63748220603,253.60635709499996,CDG,SVQ,161,Sevilla
0.8792710456674202,103,AEA,47556,51155.84711808149,19834.190369057524,388.88697393,CDG,VLC,161,Valencia
0.35926002337071555,103,MAY,592,85566.7360960381,15632.194741793637,463.50736128,CGN,ALC,74,Alicante
0.35820110115476483,103,MAY,592,85566.7360960381,15632.194741793637,488.62006149,CGN,BCN,74,Barcelona
0.4601520830151519,133,UPS,592,110489.08641527251,20185.261171442267,1294.67343104,CGN,BCN,74,Barcelona
0.4615124172588746,133,UPS,592,110489.08641527251,20185.261171442267,1469.5775999999998,CGN,MAD,74,Madrid
0.35873017586061007,103,MAY,592,85566.7360960381,15632.194741793637,463.50736128,CGN,PMI,74,Palma De Mallorca
0.3018548605236782,87,EWG,592,72274.81592577977,13203.892645981032,485.65424640000003,CGN,PMI,74,Palma De Mallorca
0.39241131868078166,113,SWT,592,93874.18620244958,17149.883551676507,308.32583712,CGN,VIT,74,Alava
0.5370429063624689,103,RYR,37,63379.66656037264,12567.436463192913,554.6302875,CIA,MAD,34,Madrid
0.5386289002857888,103,RYR,37,63379.66656037264,12567.436463192913,388.88697393,CIA,SCQ,34,Santiago de Compostela
0.5370429063624689,103,MAY,37,63379.66656037264,12567.436463192913,284.84894676,CIA,SDR,34,Santander
0.0019866999953716347,103,RYR,-1,83641.06590992374,15323.791393003628,463.50736128,CKG,TFS,252,Tenerife Island
2.931751896354268,133,OAE,-1,108002.54141766853,19787.03160455808,0.0,CLL,OZP,5,Morón
0.28316657186545635,87,MAC,-1,70648.27897245987,12943.396613507915,511.9668587,CMN,BCN,14,Barcelona
0.14724661737003727,45,SWT,-1,36542.21326161717,6694.860317331678,169.07062499999998,CMN,MAD,14,Madrid
0.4107400994147857,87,VLG,6081,75174.2948425674,22565.46881298361,511.9668587,CPH,BCN,107,Barcelona
1.0363066842315831,103,RYR,73,83641.06590992374,15323.791393003628,463.50736128,CRL,ALC,28,Alicante
1.033291286288978,103,RYR,73,83641.06590992374,15323.791393003628,488.62006149,CRL,BCN,28,Barcelona
1.0378175739485898,103,RYR,73,83641.06590992374,15323.791393003628,284.84894676,CRL,LEI,28,Almería
1.0363066842315831,103,RYR,73,83641.06590992374,15323.791393003628,554.6302875,CRL,MAD,28,Madrid
1.0393305945495432,103,RYR,73,83641.06590992374,15323.791393003628,388.88697393,CRL,SVQ,28,Sevilla
1.0499816385777994,103,RYR,73,83641.06590992374,15323.791393003628,463.50736128,CRL,TFS,28,Tenerife Island
0.5682563316970094,87,VLG,-1,65627.23011655931,12943.396613507915,485.65424640000003,CWL,ALC,4,Alicante
8.503601198046864,188,QTR,-1,152665.24651520062,27969.63865907457,1856.659244,DOH,BCN,82,Barcelona
9.708651946504906,221,QTR,-1,179462.8695737199,32879.20289178447,1792.935,DOH,MAD,82,Madrid
10.376515046278945,229,QTR,-1,185959.2630424518,34069.40028153234,2764.1081249999997,DOH,MAD,82,Madrid
10.376515046278945,229,QTR,-1,185959.2630424518,34069.40028153234,1419.600238,DOH,ZAZ,82,Zaragoza
0.30274721070565913,87,LDM,-1,72274.81592577977,13203.892645981032,485.65424640000003,DRS,PMI,10,Palma De Mallorca
0.36032204121785033,103,RYR,-1,85566.7360960381,15632.194741793637,463.50736128,DTM,AGP,25,Málaga
0.3067951766884873,87,WZZ,-1,72274.81592577977,13203.892645981032,407.4684159,DTM,FUE,25,Fuerteventura Island
0.35873017586061007,103,RYR,-1,85566.7360960381,15632.194741793637,463.50736128,DTM,PMI,25,Palma De Mallorca
0.7559771810785689,103,RYR,4365,83641.06590992374,15323.791393003628,388.88697393,DUB,ACE,69,Lanzarote Island
0.7482334721085225,103,RYR,4365,83641.06590992374,15323.791393003628,463.50736128,DUB,AGP,69,Málaga
0.7482334721085225,103,RYR,4365,83641.06590992374,15323.791393003628,463.50736128,DUB,ALC,69,Alicante
0.6305338248105529,87,EIN,4365,70648.27897245987,12943.396613507915,485.65424640000003,DUB,ALC,69,Alicante
0.7460352510874378,103,RYR,4365,83641.06590992374,15323.791393003628,488.62006149,DUB,BCN,69,Barcelona
0.74713357185847,103,RYR,4365,83641.06590992374,15323.791393003628,554.6302875,DUB,MAD,69,Madrid
0.7482334721085225,103,RYR,4365,83641.06590992374,15323.791393003628,463.50736128,DUB,PMI,69,Palma De Mallorca
0.02525848159543904,3,NJE,4365,2436.1475507744785,446.32402115544517,32.111640092,DUB,XRY,69,Jerez de la Forntera
0.33204034657604603,96,VLG,3254,79751.52102155008,14569.812574875614,547.298807,DUS,BCN,83,Barcelona
0.3018548605236782,87,EWG,3254,72274.81592577977,13203.892645981032,511.9668587,DUS,BCN,83,Barcelona
0.3018548605236782,87,LDM,3254,72274.81592577977,13203.892645981032,511.9668587,DUS,BCN,83,Barcelona
0.02012365736824522,6,AHO,3254,4984.47006384688,910.6132859297259,60.334497596999995,DUS,BCN,83,Barcelona
0.3067951766884873,87,LDM,3254,72274.81592577977,13203.892645981032,485.65424640000003,DUS,LPA,83,Gran Canaria Island
0.3635267570994267,103,TUI,3254,85566.7360960381,15632.194741793637,463.50736128,DUS,LPA,83,Gran Canaria Island
0.3018548605236782,87,EWG,3254,72274.81592577977,13203.892645981032,485.65424640000003,DUS,PMI,83,Palma De Mallorca
0.3023007099948961,87,LDM,3254,72274.81592577977,13203.892645981032,485.65424640000003,DUS,PMI,83,Palma De Mallorca
0.3023007099948961,87,LDM,3254,72274.81592577977,13203.892645981032,485.65424640000003,DUS,PMI,83,Palma De Mallorca
