sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
0.0,145,IBK,-1.0,155444.95858177348,32256.834303572403,463.50736128,AAL,AGP,25,Málaga,EU,false
0.0,145,RYR,5.0,123552.57083829294,18502.296732568586,463.50736128,ABZ,ALC,58,Alicante,EU,false
0.0,145,RYR,-1.0,94703.34986422848,15174.210653628576,388.88697393,AHO,GRO,9,Girona,EU,false
0.0,105,VLG,-1.0,120673.10545371441,13398.21487530829,485.65424640000003,ALG,ALC,61,Alicante,AF,true
0.0,91,DAH,-1.0,104583.35805988582,11611.786225267182,369.59668224,ALG,ALC,61,Alicante,AF,true
0.0,105,VLG,-1.0,120673.10545371441,13398.21487530829,511.9668587,ALG,BCN,61,Barcelona,AF,true
0.0,87,VLG,-1.0,99986.2873759348,11101.37803954115,443.381312,ALG,BCN,61,Barcelona,AF,true
0.0,91,DAH,-1.0,104583.35805988582,11611.786225267182,389.62132792,ALG,BCN,61,Barcelona,AF,true
0.0,125,DAH,-1.0,143658.45887346953,15950.255803938444,488.62006149,ALG,BCN,61,Barcelona,AF,true
0.0,70,ANE,-1.0,80448.73696914293,8932.143250205527,321.02973,ALG,MAD,61,Madrid,AF,true
0.0,125,DAH,-1.0,143658.45887346953,15950.255803938444,554.6302875,ALG,MAD,61,Madrid,AF,true
0.0,105,VLG,-1.0,120673.10545371441,13398.21487530829,407.4684159,ALG,VLC,61,Valencia,AF,true
0.0,120,RJA,-1.0,137912.12051853075,15312.245571780899,511.9668587,AMM,BCN,84,Barcelona,AS,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,388.88697393,AMS,ACE,627,Lanzarote Island,EU,true
0.0,145,JAF,58263.0,166643.81229322465,18502.296732568586,388.88697393,AMS,ACE,627,Lanzarote Island,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,463.50736128,AMS,AGP,627,Málaga,EU,true
0.0,122,VLG,58263.0,140210.65586050626,15567.449664643915,485.65424640000003,AMS,AGP,627,Málaga,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,463.50736128,AMS,ALC,627,Alicante,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,627,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,627,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,627,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,627,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,627,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,627,Barcelona,EU,true
0.0,135,VLG,58263.0,155151.13558334712,17226.27626825351,547.298807,AMS,BCN,627,Barcelona,EU,true
0.0,135,VLG,58263.0,155151.13558334712,17226.27626825351,547.298807,AMS,BCN,627,Barcelona,EU,true
0.0,122,VLG,58263.0,140210.65586050626,15567.449664643915,511.9668587,AMS,BCN,627,Barcelona,EU,true
0.0,151,FOO,58263.0,173539.41831915118,19267.909011157633,575.010139,AMS,BCN,627,Barcelona,EU,true
0.0,122,VLG,58263.0,140210.65586050626,15567.449664643915,407.4684159,AMS,BIO,627,Bilbao,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,388.88697393,AMS,FUE,627,Fuerteventura Island,EU,true
0.0,145,JAF,58263.0,166643.81229322465,18502.296732568586,388.88697393,AMS,FUE,627,Fuerteventura Island,EU,true
0.0,7,ETI,58263.0,8044.873696914294,893.2143250205523,34.687196271,AMS,IBZ,627,Ibiza,EU,true
0.0,11,TEU,58263.0,12641.944380865318,1403.622510746583,172.57031773799997,AMS,IBZ,627,Ibiza,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,463.50736128,AMS,LPA,627,Gran Canaria Island,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,554.6302875,AMS,MAD,627,Madrid,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,554.6302875,AMS,MAD,627,Madrid,EU,true
0.0,157,KLM,58263.0,180435.02434507772,20033.521289746677,621.35420625,AMS,MAD,627,Madrid,EU,true
0.0,157,KLM,58263.0,180435.02434507772,20033.521289746677,621.35420625,AMS,MAD,627,Madrid,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,554.6302875,AMS,MAD,627,Madrid,EU,true
0.0,217,BCS,58263.0,249391.08460434308,27689.644075637138,1350.2058749999999,AMS,MAD,627,Madrid,EU,true
0.0,237,AEA,58263.0,272376.4380240982,30241.68500426727,1958.0737499999998,AMS,MAD,627,Madrid,EU,true
0.0,202,AEA,58263.0,232152.06953952677,25775.61337916452,1808.6625,AMS,MAD,627,Madrid,EU,true
0.0,122,IBS,58263.0,140210.65586050626,15567.449664643915,581.131125,AMS,MAD,627,Madrid,EU,true
0.0,122,IBS,58263.0,140210.65586050626,15567.449664643915,581.131125,AMS,MAD,627,Madrid,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,463.50736128,AMS,PMI,627,Palma De Mallorca,EU,true
0.0,10,AXG,58263.0,11492.676709877562,1276.0204643150753,65.398539556,AMS,SPC,627,Sta Cruz de la Palma", La Palma Island,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,388.88697393,AMS,SVQ,627,Sevilla,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,463.50736128,AMS,TFS,627,Tenerife Island,EU,true
0.0,145,CND,58263.0,166643.81229322465,18502.296732568586,463.50736128,AMS,TFS,627,Tenerife Island,EU,true
0.0,145,TVF,58263.0,166643.81229322465,18502.296732568586,388.88697393,AMS,VLC,627,Valencia,EU,true
0.0,78,KLC,58263.0,89642.87833704498,9952.959621657588,253.60635709499996,AMS,VLC,627,Valencia,EU,true
0.0,78,KLC,58263.0,89642.87833704498,9952.959621657588,253.60635709499996,AMS,VLC,627,Valencia,EU,true
0.0,78,JAF,-1.0,89642.87833704498,9952.959621657588,302.26883712,ANR,AGP,7,Málaga,EU,false
0.0,145,BLX,3000.0,155444.95858177348,32256.834303572403,388.88697393,ARN,ACE,308,Lanzarote Island,EU,true
0.0,135,SAS,3000.0,144724.61661061668,30032.22504125706,519.170304,ARN,AGP,308,Málaga,EU,true
0.0,145,IBK,3000.0,155444.95858177348,32256.834303572403,463.50736128,ARN,AGP,308,Málaga,EU,true
0.0,145,IBK,3000.0,155444.95858177348,32256.834303572403,463.50736128,ARN,ALC,308,Alicante,EU,true
0.0,145,IBK,3000.0,155444.95858177348,32256.834303572403,488.62006149,ARN,BCN,308,Barcelona,EU,true
0.0,162,NVR,3000.0,173669.53993274004,36038.67004950847,534.836757,ARN,FUE,308,Fuerteventura Island,EU,true
0.0,187,BLX,3000.0,200470.39486063202,41600.19320529682,1228.13349888,ARN,LPA,308,Gran Canaria Island,EU,true
0.0,135,IBE,3000.0,144724.61661061668,30032.22504125706,621.2362499999999,ARN,MAD,308,Madrid,EU,true
0.0,145,NSW,3000.0,155444.95858177348,32256.834303572403,463.50736128,ARN,TFS,308,Tenerife Island,EU,true
0.0,315,AEA,-1.0,362019.3163611432,40194.64462592488,1792.935,ASU,MAD,10,Madrid,SA,true
0.0,145,RYR,3309.0,166643.81229322465,18502.296732568586,488.62006149,ATH,BCN,174,Barcelona,EU,true
0.0,151,VLG,3309.0,173539.41831915118,19267.909011157633,575.010139,ATH,BCN,174,Barcelona,EU,true
0.0,122,AEE,3309.0,140210.65586050626,15567.449664643915,511.9668587,ATH,BCN,174,Barcelona,EU,true
0.0,122,AEE,3309.0,140210.65586050626,15567.449664643915,581.131125,ATH,MAD,174,Madrid,EU,true
0.0,122,IBE,3309.0,140210.65586050626,15567.449664643915,581.131125,ATH,MAD,174,Madrid,EU,true
3.53976398454225E-6,186,DAL,-1.0,213763.78680372267,23733.980636260396,1469.5775999999998,ATL,MAD,1215,Madrid,NA,false
9.781196914381497E-5,232,ETD,-1.0,266630.09966915945,29603.674772109738,1725.030417,AUH,BCN,161,Barcelona,AS,true
9.81013165819011E-5,232,ETD,-1.0,266630.09966915945,29603.674772109738,1958.0737499999998,AUH,MAD,161,Madrid,AS,true
