sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
0.010873282229916561,67,GDE,-1.0,77570.33265713064,13223.125138679203,288.31560849,AAL,FUE,18,Fuerteventura Island,EU,false
0.02011557212534564,124,VKG,-1.0,143563.00372364477,24472.64951039137,545.457408,AAL,LPA,18,Gran Canaria Island,EU,false
3.0520623295412113E-6,14,FRX,148.0,16016.622804915112,1584.8612219583854,106.72564223999998,ADB,PMI,71,Palma De Mallorca,EU,false
3.0520623295412113E-6,14,FRX,148.0,16016.622804915112,1584.8612219583854,106.72564223999998,ADB,PMI,71,Palma De Mallorca,AS,false
1.3388562798643E-4,108,DAH,-1.0,123556.80449505945,12226.072283678966,463.50736128,ALG,ALC,40,Alicante,AF,true
0.009995640666467912,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,537,Málaga,EU,true
0.009980891006944789,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,537,Málaga,EU,true
0.009980891006944789,119,RYR,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,537,Málaga,EU,true
0.008410863208099542,101,VLG,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,AGP,537,Málaga,EU,true
0.008410863208099542,101,VLG,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,AGP,537,Málaga,EU,true
0.009966163106379839,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,537,Alicante,EU,true
0.009966163106379839,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,537,Alicante,EU,true
0.008566421097056829,103,KLM,58263.0,117836.5820647326,11660.050418693836,435.84018431999993,AMS,ALC,537,Alicante,EU,true
0.008398452055938067,101,VLG,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,ALC,537,Alicante,EU,true
0.021300590400872087,255,TFL,58263.0,291731.34394666814,28867.115114242002,1498.364928,AMS,ALC,537,Alicante,EU,true
0.009936772453843048,119,TRA,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,537,Barcelona,EU,true
0.009936772453843048,119,TRA,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,537,Barcelona,EU,true
0.009936772453843048,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,537,Barcelona,EU,true
0.008528554913431631,103,KLM,58263.0,117836.5820647326,11660.050418693836,459.45388455999995,AMS,BCN,537,Barcelona,EU,true
0.009936772453843048,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,537,Barcelona,EU,true
0.009936772453843048,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,537,Barcelona,EU,true
0.009936772453843048,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,537,Barcelona,EU,true
0.008373684652114929,101,VLG,58263.0,115548.49309260189,11433.641672699778,511.9668587,AMS,BCN,537,Barcelona,EU,true
