sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,continente,capital,origenNombre,destinoNombre
0.18222544755301612,58,GDE,-1.0,50116.1965617116,15043.645875322409,343.63816704,AAL,AGP,18,Málaga,EU,false,Aalborg Airport,Málaga Airport
0.016351948327470417,5,NJE,-1.0,4320.361772561345,1296.8660237346905,91.814282496,AAR,PMI,9,Palma De Mallorca,EU,false,Aarhus Airport,Palma De Mallorca Airport
0.5355945430081522,103,RYR,5.0,77696.60577017942,15323.791393003628,463.50736128,ABZ,ALC,18,Alicante,EU,false,Aberdeen Dyce Airport,Alicante International Airport
0.4564693829410225,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,428,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.4564693829410225,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,428,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.4564693829410225,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,428,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.4564693829410225,103,RYR,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,428,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.3846652103435582,87,EJU,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,AGP,428,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.39235851455042947,89,KLM,58263.0,72272.37733964286,13240.945960944875,435.84018431999993,AMS,AGP,428,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.38410165885696856,87,VLG,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,AGP,428,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.45580063517693614,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,428,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.45580063517693614,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,428,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.4551328532755849,103,KLM,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,428,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.38410165885696856,87,VLG,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,ALC,428,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.24582506166845994,56,KLC,58263.0,45474.75428112359,8331.38172823498,302.26883712,AMS,ALC,428,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.3900642010777799,89,TRA,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,428,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.3900642010777799,89,KLM,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,428,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.4544660358827633,103,KLM,58263.0,83641.06590992374,15323.791393003628,488.62006149,AMS,BCN,428,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.3906365364610268,89,KLM,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,428,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.42127469618346036,96,VLG,58263.0,77956.72162478331,14282.368676974245,547.298807,AMS,BCN,428,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.4218928134296152,96,VLG,58263.0,77956.72162478331,14282.368676974245,547.298807,AMS,BCN,428,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.3900642010777799,89,KLM,58263.0,72272.37733964286,13240.945960944875,365.67395591999997,AMS,BIO,428,Bilbao,EU,true,Amsterdam Airport Schiphol,Bilbao Airport
0.45380018164604463,103,KLM,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,BIO,428,Bilbao,EU,true,Amsterdam Airport Schiphol,Bilbao Airport
0.46050222870309676,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,FUE,428,Fuerteventura Island,EU,true,Amsterdam Airport Schiphol,Fuerteventura Airport
0.046635954833316486,10,AOJ,58263.0,8120.491835914927,1487.7467371848181,87.16185004799999,AMS,FUE,428,Fuerteventura Island,EU,true,Amsterdam Airport Schiphol,Fuerteventura Airport
0.45380018164604463,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,GRO,428,Girona,EU,true,Amsterdam Airport Schiphol,Girona Airport
0.45580063517693614,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,IBZ,428,Ibiza,EU,true,Amsterdam Airport Schiphol,Ibiza Airport
0.24582506166845994,56,KLC,58263.0,45474.75428112359,8331.38172823498,253.60635709499996,AMS,IBZ,428,Ibiza,EU,true,Amsterdam Airport Schiphol,Ibiza Airport
0.2454649096317761,56,KLC,58263.0,45474.75428112359,8331.38172823498,253.60635709499996,AMS,IBZ,428,Ibiza,EU,true,Amsterdam Airport Schiphol,Ibiza Airport
0.4611777755739072,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,LPA,428,Gran Canaria Island,EU,true,Amsterdam Airport Schiphol,Gran Canaria Airport
0.3906365364610268,89,KLM,58263.0,72272.37733964286,13240.945960944875,521.5238999999999,AMS,MAD,428,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.3912096997256431,89,KLM,58263.0,72272.37733964286,13240.945960944875,521.5238999999999,AMS,MAD,428,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.4544660358827633,103,KLM,58263.0,83641.06590992374,15323.791393003628,554.6302875,AMS,MAD,428,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
1.021271990747783,232,UAE,58263.0,188395.4105932263,34515.72430268778,2732.653125,AMS,MAD,428,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.4551328532755849,103,AEA,58263.0,83641.06590992374,15323.791393003628,554.6302875,AMS,MAD,428,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.3835389212996501,87,IBE,58263.0,70648.27897245987,12943.396613507915,581.131125,AMS,MAD,428,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.4551328532755849,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,MAH,428,Menorca Island,EU,true,Amsterdam Airport Schiphol,Menorca Airport
0.4551328532755849,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,PMI,428,Palma De Mallorca,EU,true,Amsterdam Airport Schiphol,Palma De Mallorca Airport
0.4723382957208495,107,VLG,58263.0,86889.26264428973,15918.890087877548,545.457408,AMS,PMI,428,Palma De Mallorca,EU,true,Amsterdam Airport Schiphol,Palma De Mallorca Airport
0.4544660358827633,103,JAF,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,SCQ,428,Santiago de Compostela,EU,true,Amsterdam Airport Schiphol,Santiago de Compostela Airport
0.45580063517693614,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,SVQ,428,Sevilla,EU,true,Amsterdam Airport Schiphol,Sevilla Airport
0.4551328532755849,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,VLC,428,Valencia,EU,true,Amsterdam Airport Schiphol,Valencia Airport
0.2454649096317761,56,KLC,58263.0,45474.75428112359,8331.38172823498,253.60635709499996,AMS,VLC,428,Valencia,EU,true,Amsterdam Airport Schiphol,Valencia Airport
