sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,continente,capital,origenNombre,destinoNombre
0.005490965355005234,119,IBK,-1.0,137774.1729283365,23485.84912690784,463.50736128,AAL,AGP,22,Málaga,EU,false,Aalborg Airport,Málaga Airport
5.656552048434769E-4,3,ORO,-1.0,1893.590873487501,278.5254762040072,27.164033192999998,AHO,BCN,9,Barcelona,EU,false,Alghero-Fertilia Airport,Barcelona International Airport
0.020107613830951,119,RYR,-1.0,75112.43798167087,11048.177222758955,388.88697393,AHO,GRO,9,Girona,EU,false,Alghero-Fertilia Airport,Girona Airport
4.973395882339282E-5,108,DAH,-1.0,123556.80449505945,12226.072283678966,488.62006149,ALG,BCN,9,Barcelona,AF,true,Houari Boumediene Airport,Barcelona International Airport
8.892384207418332E-6,88,RJA,-1.0,100675.91477375213,9961.984823738425,581.131125,AMM,MAD,64,Madrid,AS,true,Queen Alia International Airport,Adolfo Suárez Madrid–Barajas Airport
0.0027183048083905532,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,ACE,569,Lanzarote Island,EU,true,Amsterdam Airport Schiphol,Lanzarote Airport
0.002290706299205522,101,EJU,58263.0,115548.49309260189,11433.641672699778,407.4684159,AMS,ACE,569,Lanzarote Island,EU,true,Amsterdam Airport Schiphol,Lanzarote Airport
0.0027223223236509005,119,JAF,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,ACE,569,Lanzarote Island,EU,true,Amsterdam Airport Schiphol,Lanzarote Airport
0.002694323909433097,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,569,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.002315907630018337,103,TRA,58263.0,117836.5820647326,11660.050418693836,435.84018431999993,AMS,AGP,569,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.0026903477103678085,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,569,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.0026903477103678085,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,569,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.002263801161938131,101,EJU,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,ALC,569,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.002305669520473822,103,TRA,58263.0,117836.5820647326,11660.050418693836,459.45388455999995,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.002682412906172159,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.002682412906172159,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.002682412906172159,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.0026863773788332493,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.002682412906172159,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.0024865063456090243,111,VLG,58263.0,126988.93795325555,12565.685402670048,547.298807,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.002263801161938131,101,VLG,58263.0,115548.49309260189,11433.641672699778,511.9668587,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.002260460314190021,101,VLG,58263.0,115548.49309260189,11433.641672699778,511.9668587,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.0027879010541676935,124,FOO,58263.0,141861.51627210528,14037.342251631413,575.010139,AMS,BCN,569,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.002682412906172159,119,KLM,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,BIO,569,Bilbao,EU,true,Amsterdam Airport Schiphol,Bilbao Airport
0.002305669520473822,103,KLM,58263.0,117836.5820647326,11660.050418693836,365.67395591999997,AMS,BIO,569,Bilbao,EU,true,Amsterdam Airport Schiphol,Bilbao Airport
0.0027183048083905532,119,TVF,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,FUE,569,Fuerteventura Island,EU,true,Amsterdam Airport Schiphol,Fuerteventura Airport
0.0027223223236509005,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,LPA,569,Gran Canaria Island,EU,true,Amsterdam Airport Schiphol,Gran Canaria Airport
0.0027223223236509005,119,JAF,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,LPA,569,Gran Canaria Island,EU,true,Amsterdam Airport Schiphol,Gran Canaria Airport
0.0027223223236509005,119,CND,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,LPA,569,Gran Canaria Island,EU,true,Amsterdam Airport Schiphol,Gran Canaria Airport
0.0026863773788332493,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,569,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.0023090771851768943,103,KLM,58263.0,117836.5820647326,11660.050418693836,521.5238999999999,AMS,MAD,569,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.0026903477103678085,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,569,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.0029170624050617253,129,KLM,58263.0,147581.7387024321,14603.364116616543,621.35420625,AMS,MAD,569,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.002912757495027063,129,KLM,58263.0,147581.7387024321,14603.364116616543,621.35420625,AMS,MAD,569,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.0043766822464137226,194,AEA,58263.0,221944.63029668084,21961.648361423344,1958.0737499999998,AMS,MAD,569,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.0037332353059598244,165,AEA,58263.0,188767.34020078526,18678.72154450953,1808.6625,AMS,MAD,569,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.0022671469469391636,101,IBS,58263.0,115548.49309260189,11433.641672699778,581.131125,AMS,MAD,569,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.0022671469469391636,101,IBS,58263.0,115548.49309260189,11433.641672699778,581.131125,AMS,MAD,569,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.002682412906172159,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,PMI,569,Palma De Mallorca,EU,true,Amsterdam Airport Schiphol,Palma De Mallorca Airport
0.0027223223236509005,119,TRA,58263.0,136141.29384177845,13471.320386646272,284.84894676,AMS,SPC,569,Sta Cruz de la Palma", La Palma Island,EU,true,Amsterdam Airport Schiphol,La Palma Airport
0.0026983059846991666,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,SVQ,569,Sevilla,EU,true,Amsterdam Airport Schiphol,Sevilla Airport
0.002297482395642175,101,EJU,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,TFS,569,Tenerife Island,EU,true,Amsterdam Airport Schiphol,Tenerife South Airport
0.0026863773788332493,119,TVF,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,VLC,569,Valencia,EU,true,Amsterdam Airport Schiphol,Valencia Airport
0.0014488327436404046,64,KLC,58263.0,73218.84710818337,7245.079871809759,253.60635709499996,AMS,VLC,569,Valencia,EU,true,Amsterdam Airport Schiphol,Valencia Airport
0.0014488327436404046,64,KLC,58263.0,73218.84710818337,7245.079871809759,253.60635709499996,AMS,VLC,569,Valencia,EU,true,Amsterdam Airport Schiphol,Valencia Airport
0.006027894171173391,268,CKK,58263.0,306603.9222655179,30338.771963203366,1403.4454700000001,AMS,ZAZ,569,Zaragoza,EU,true,Amsterdam Airport Schiphol,Zaragoza Air Base
0.0015932165619664627,9,SIO,-1.0,5680.772620462503,835.5764286120216,246.11964749999999,AOI,MAD,7,Madrid,EU,false,Ancona Falconara Airport,Adolfo Suárez Madrid–Barajas Airport
0.004745206860906105,111,SAS,3000.0,128512.04365584331,21906.9685133342,519.170304,ARN,AGP,304,Málaga,EU,true,Stockholm-Arlanda Airport,Málaga Airport
0.005111517359189557,119,NSW,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,AGP,304,Málaga,EU,true,Stockholm-Arlanda Airport,Málaga Airport
0.005119071643886583,119,IBK,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,AGP,304,Málaga,EU,true,Stockholm-Arlanda Airport,Málaga Airport
0.0043011018715785965,101,ART,3000.0,116934.38206522679,19933.36774636716,485.65424640000003,ARN,ALC,304,Alicante,EU,true,Stockholm-Arlanda Airport,Alicante International Airport
0.005088921318038072,119,NSW,3000.0,137774.1729283365,23485.84912690784,488.62006149,ARN,BCN,304,Barcelona,EU,true,Stockholm-Arlanda Airport,Barcelona International Airport
