sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
2.098888802274387E-4,119,IBK,-1.0,137774.1729283365,23485.84912690784,463.50736128,AAL,AGP,25,Málaga,EU,false
0.007643632871966412,119,RYR,-1.0,75112.43798167087,11048.177222758955,388.88697393,AHO,GRO,9,Girona,EU,false
2.510927200496522E-5,91,VLG,-1.0,104108.04823194823,10301.597942729506,485.65424640000003,ALG,ALC,68,Alicante,AF,true
2.172925304951949E-5,79,DAH,-1.0,90379.51439916385,8943.145466765178,369.59668224,ALG,ALC,68,Alicante,AF,true
2.9796336112558725E-5,108,DAH,-1.0,123556.80449505945,12226.072283678966,488.62006149,ALG,BCN,68,Barcelona,AF,true
2.1761369070969855E-5,79,DAH,-1.0,90379.51439916385,8943.145466765178,389.62132792,ALG,BCN,68,Barcelona,AF,true
1.676425581548656E-5,61,ANE,-1.0,69786.71364998727,6905.466752818677,321.02973,ALG,MAD,68,Madrid,AF,true
2.182574358716501E-5,79,DAH,-1.0,90379.51439916385,8943.145466765178,442.2573,ALG,MAD,68,Madrid,AF,true
1.305682144258191E-5,48,DAH,-1.0,54914.13533113753,5433.809903857318,151.150848,ALG,PMI,68,Palma De Mallorca,AF,true
2.510927200496522E-5,91,VLG,-1.0,104108.04823194823,10301.597942729506,407.4684159,ALG,VLC,68,Valencia,AF,true
7.3401887465156475E-6,73,RJA,-1.0,83515.24748277167,8263.919228783006,443.381312,AMM,BCN,82,Barcelona,AS,true
5.852369898745202E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,ACE,634,Lanzarote Island,EU,true
5.843732884276864E-4,119,JAF,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,ACE,634,Lanzarote Island,EU,true
5.800738632685863E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,634,Málaga,EU,true
5.809312102800318E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,634,Málaga,EU,true
4.8810487207014337E-4,101,VLG,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,AGP,634,Málaga,EU,true
5.792177815232368E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,634,Alicante,EU,true
