sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
4.4265716308480315E-4,119,TOM,5.0,95625.48150655653,13471.320386646272,463.50736128,ABZ,TFS,66,Tenerife Island,EU,false
2.172925304951949E-5,79,DAH,-1.0,90379.51439916385,8943.145466765178,369.59668224,ALG,ALC,40,Alicante,AF,true
2.5146383723229843E-5,91,VLG,-1.0,104108.04823194823,10301.597942729506,511.9668587,ALG,BCN,40,Barcelona,AF,true
2.9796336112558725E-5,108,DAH,-1.0,123556.80449505945,12226.072283678966,488.62006149,ALG,BCN,40,Barcelona,AF,true
1.676425581548656E-5,61,ANE,-1.0,69786.71364998727,6905.466752818677,321.02973,ALG,MAD,40,Madrid,AF,true
2.510927200496522E-5,91,VLG,-1.0,104108.04823194823,10301.597942729506,407.4684159,ALG,VLC,40,Valencia,AF,true
7.372783469209969E-6,73,RJA,-1.0,83515.24748277167,8263.919228783006,503.28,AMM,MAD,70,Madrid,AS,true
2.680218774569609E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,616,Málaga,EU,true
2.680218774569609E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,616,Málaga,EU,true
2.684180146696807E-4,119,RYR,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,616,Málaga,EU,true
2.258611326884503E-4,101,EJU,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,AGP,616,Málaga,EU,true
2.684180146696807E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,616,Málaga,EU,true
2.6762632486809177E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,616,Alicante,EU,true
2.6762632486809177E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,616,Alicante,EU,true
2.668369701120496E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,616,Barcelona,EU,true
2.668369701120496E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,616,Barcelona,EU,true
2.668369701120496E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,616,Barcelona,EU,true
2.668369701120496E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,616,Barcelona,EU,true
2.668369701120496E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,616,Barcelona,EU,true
