sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
0.0,145,IBK,-1.0,154009.05731791243,30341.260237708524,463.50736128,AAL,AGP,19,Málaga,EU,false
0.0,122,VLG,-1.0,129580.03443300219,25528.508613796137,511.9668587,AAL,BCN,19,Barcelona,EU,false
0.0,145,NSW,-1.0,154009.05731791243,30341.260237708524,463.50736128,AAL,LPA,19,Gran Canaria Island,EU,false
0.0,81,GDE,-1.0,86032.64581207522,16949.255718995802,343.63816704,AAL,LPA,19,Gran Canaria Island,EU,false
0.0,122,DTR,-1.0,129580.03443300219,25528.508613796137,485.65424640000003,AAR,TFS,8,Tenerife Island,EU,false
0.0,145,NSW,-1.0,154009.05731791243,30341.260237708524,463.50736128,AES,LPA,11,Gran Canaria Island,EU,false
7.212316572406105E-6,145,RYR,-1.0,95409.28810662041,14273.089231591599,388.88697393,AHO,GRO,10,Girona,EU,false
0.0,83,VLG,-1.0,92385.05776859343,9962.024465269433,443.381312,ALG,BCN,14,Barcelona,AF,true
0.0,87,DAH,-1.0,96837.34970924853,10442.122029860733,389.62132792,ALG,BCN,14,Barcelona,AF,true
0.0,100,VLG,-1.0,111307.29851637763,12002.439114782444,407.4684159,ALG,VLC,14,Valencia,AF,true
0.0,102,RJA,-1.0,113533.44448670518,12242.487897078096,581.131125,AMM,MAD,88,Madrid,AS,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,388.88697393,AMS,ACE,501,Lanzarote Island,EU,true
0.0,122,EJU,58263.0,135794.9041899807,14642.975720034581,407.4684159,AMS,ACE,501,Lanzarote Island,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,AGP,501,Málaga,EU,true
0.0,145,RYR,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,AGP,501,Málaga,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,AGP,501,Málaga,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,ALC,501,Alicante,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,ALC,501,Alicante,EU,true
0.0,101,EJU,58263.0,112420.3715015414,12122.46350593027,420.593664,AMS,ALC,501,Alicante,EU,true
0.0,157,KLM,58263.0,174752.45867071286,18843.82941020844,519.26888064,AMS,ALC,501,Alicante,EU,true
0.0,124,TRA,58263.0,138021.05016030825,14883.02450233023,459.45388455999995,AMS,BCN,501,Barcelona,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,501,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,501,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,501,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,501,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,501,Barcelona,EU,true
0.0,122,VLG,58263.0,135794.9041899807,14642.975720034581,511.9668587,AMS,BCN,501,Barcelona,EU,true
0.0,134,VLG,58263.0,149151.78001194602,16083.26841380848,547.298807,AMS,BCN,501,Barcelona,EU,true
0.0,150,FOO,58263.0,166960.94777456645,18003.658672173668,575.010139,AMS,BCN,501,Barcelona,EU,true
0.0,150,FOO,58263.0,166960.94777456645,18003.658672173668,457.643823,AMS,FUE,501,Fuerteventura Island,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,LPA,501,Gran Canaria Island,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,LPA,501,Gran Canaria Island,EU,true
0.0,145,JAF,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,LPA,501,Gran Canaria Island,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,554.6302875,AMS,MAD,501,Madrid,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,554.6302875,AMS,MAD,501,Madrid,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,554.6302875,AMS,MAD,501,Madrid,EU,true
