sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
0.0010675232151638736,67,GDE,-1.0,77570.33265713064,13223.125138679203,288.31560849,AAL,FUE,26,Fuerteventura Island,EU,false
0.0019778368114271197,124,VKG,-1.0,143563.00372364477,24472.64951039137,545.457408,AAL,LPA,26,Gran Canaria Island,EU,false
6.28829797910122E-7,12,SAZ,-1.0,13728.533832784382,1358.4524759643296,107.79441855,AGA,ACE,20,Lanzarote Island,AF,false
2.5929752222279854E-6,48,IBB,-1.0,54914.13533113753,5433.809903857318,151.150848,AGA,LPA,20,Gran Canaria Island,AF,false
3.0007451176550467E-7,5,NJE,-1.0,5720.222430326826,566.0218649851375,77.033034351,AGA,VLC,20,Valencia,AF,false
4.973395882339282E-5,108,DAH,-1.0,123556.80449505945,12226.072283678966,488.62006149,ALG,BCN,20,Barcelona,AF,true
0.002264078658181145,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,607,Málaga,EU,true
0.002264078658181145,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,607,Málaga,EU,true
0.002264078658181145,119,RYR,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,607,Málaga,EU,true
0.0019079314535234368,101,VLG,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,AGP,607,Málaga,EU,true
0.0022574010331829217,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,607,Alicante,EU,true
0.0019432180853465003,103,KLM,58263.0,117836.5820647326,11660.050418693836,435.84018431999993,AMS,ALC,607,Alicante,EU,true
0.0019023042414462823,101,VLG,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,ALC,607,Alicante,EU,true
0.0022574010331829217,119,TVF,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,607,Alicante,EU,true
1.270077179965032E-4,7,BNJ,58263.0,8008.311402457556,792.4306109791927,57.233597184,AMS,ALC,607,Alicante,EU,true
0.002254069609441345,119,TRA,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,607,Barcelona,EU,true
0.002254069609441345,119,TRA,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,607,Barcelona,EU,true
0.002254069609441345,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,607,Barcelona,EU,true
0.002254069609441345,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,607,Barcelona,EU,true
0.002254069609441345,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,607,Barcelona,EU,true
0.002254069609441345,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,607,Barcelona,EU,true
0.002254069609441345,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,607,Barcelona,EU,true
0.002089446548077651,111,VLG,58263.0,126988.93795325555,12565.685402670048,547.298807,AMS,BCN,607,Barcelona,EU,true
0.0020863629876685247,111,VLG,58263.0,126988.93795325555,12565.685402670048,547.298807,AMS,BCN,607,Barcelona,EU,true
0.0023427127963294883,124,VLG,58263.0,141861.51627210528,14037.342251631413,575.010139,AMS,BCN,607,Barcelona,EU,true
0.0023427127963294883,124,FOO,58263.0,141861.51627210528,14037.342251631413,575.010139,AMS,BCN,607,Barcelona,EU,true
0.00193748679912655,103,KLM,58263.0,117836.5820647326,11660.050418693836,365.67395591999997,AMS,BIO,607,Bilbao,EU,true
0.0022507431018484697,119,KLM,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,BIO,607,Bilbao,EU,true
0.0022574010331829217,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,IBZ,607,Ibiza,EU,true
0.002284230278473605,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,LPA,607,Gran Canaria Island,EU,true
0.002284230278473605,119,JAF,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,LPA,607,Gran Canaria Island,EU,true
0.0022574010331829217,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,607,Madrid,EU,true
0.0022574010331829217,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,607,Madrid,EU,true
0.0022574010331829217,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,607,Madrid,EU,true
0.002260737380337758,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,607,Madrid,EU,true
0.00244763145732755,129,KLM,58263.0,147581.7387024321,14603.364116616543,621.35420625,AMS,MAD,607,Madrid,EU,true
0.0036777882001294802,194,AEA,58263.0,221944.63029668084,21961.648361423344,1958.0737499999998,AMS,MAD,607,Madrid,EU,true
0.0036777882001294802,194,AEA,58263.0,221944.63029668084,21961.648361423344,1958.0737499999998,AMS,MAD,607,Madrid,EU,true
0.0019023042414462823,101,IBS,58263.0,115548.49309260189,11433.641672699778,581.131125,AMS,MAD,607,Madrid,EU,true
0.0019023042414462823,101,VLG,58263.0,115548.49309260189,11433.641672699778,407.4684159,AMS,SCQ,607,Santiago de Compostela,EU,true
0.002260737380337758,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,SVQ,607,Sevilla,EU,true
0.002284230278473605,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,TFS,607,Tenerife Island,EU,true
0.0022876062757498424,119,JAF,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,TFS,607,Tenerife Island,EU,true
0.0019023042414462823,101,VLG,58263.0,115548.49309260189,11433.641672699778,407.4684159,AMS,VLC,607,Valencia,EU,true
0.0012174747145256208,64,KLC,58263.0,73218.84710818337,7245.079871809759,253.60635709499996,AMS,VLC,607,Valencia,EU,true
0.0012156779916088155,64,KLC,58263.0,73218.84710818337,7245.079871809759,253.60635709499996,AMS,VLC,607,Valencia,EU,true
2.6331354138868745E-4,14,FTL,-1.0,6831.677943026011,2051.348675968778,29.308787844,ANE,VGO,1,Vigo,EU,false
0.0013421654019900727,64,JAF,-1.0,73218.84710818337,7245.079871809759,302.26883712,ANR,AGP,7,Málaga,EU,false
0.001340184670518232,64,JAF,-1.0,73218.84710818337,7245.079871809759,302.26883712,ANR,ALC,7,Alicante,EU,false
0.003648438759755925,111,SAS,3000.0,128512.04365584331,21906.9685133342,519.170304,ARN,AGP,319,Málaga,EU,true
0.003935891510524572,119,IBK,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,AGP,319,Málaga,EU,true
0.003930083158014179,119,IBK,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,AGP,319,Málaga,EU,true
0.003924283376226373,119,IBK,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,ALC,319,Alicante,EU,true
0.003918492152516958,119,NAX,3000.0,137774.1729283365,23485.84912690784,488.62006149,ARN,BCN,319,Barcelona,EU,true
