sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf
0.15130719257635672,232,ETH,-1.0,188395.4105932263,34515.72430268778,1403.4454700000001,ADD,ZAZ,55,Zaragoza
1.8263810440402537,303,GTI,-1.0,246050.90262822228,45078.72613669998,1602.91646788,ALA,ZAZ,48,Zaragoza
0.63986995271649,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,373,Málaga
0.6455052118695886,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,373,Málaga
0.6455052118695886,103,RYR,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,373,Málaga
0.544760509298036,87,EJU,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,AGP,373,Málaga
0.644562636540108,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,373,Alicante
0.644562636540108,103,KLM,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,373,Alicante
0.6426815299843235,103,TRA,58263.0,83641.06590992374,15323.791393003628,488.62006149,AMS,BCN,373,Barcelona
0.5524172701550646,89,KLM,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,373,Barcelona
0.5524172701550646,89,KLM,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,373,Barcelona
0.5415855589755534,87,VLG,58263.0,70648.27897245987,12943.396613507915,511.9668587,AMS,BCN,373,Barcelona
0.3466147577443543,56,KLC,58263.0,45474.75428112359,8331.38172823498,318.64567883499996,AMS,BCN,373,Barcelona
0.5524172701550646,89,KLM,58263.0,72272.37733964286,13240.945960944875,365.67395591999997,AMS,BIO,373,Bilbao
0.5524172701550646,89,KLM,58263.0,72272.37733964286,13240.945960944875,365.67395591999997,AMS,BIO,373,Bilbao
0.6436214098611642,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,IBZ,373,Ibiza
0.3476292871227549,56,KLC,58263.0,45474.75428112359,8331.38172823498,253.60635709499996,AMS,IBZ,373,Ibiza
0.03621138407528697,6,BNJ,58263.0,4872.295101548957,892.6480423108903,48.019518729,AMS,IBZ,373,Ibiza
0.5532251444312254,89,KLM,58263.0,72272.37733964286,13240.945960944875,521.5238999999999,AMS,MAD,373,Madrid
0.6436214098611642,103,KLM,58263.0,83641.06590992374,15323.791393003628,554.6302875,AMS,MAD,373,Madrid
1.3776390851522675,221,AEA,58263.0,179462.8695737199,32879.20289178447,1792.935,AMS,MAD,373,Madrid
0.5431707611293043,87,IBE,58263.0,70648.27897245987,12943.396613507915,581.131125,AMS,MAD,373,Madrid
0.6436214098611642,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,PMI,373,Palma De Mallorca
0.5423775925796326,87,EJU,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,PMI,373,Palma De Mallorca
0.6436214098611642,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,VLC,373,Valencia
0.347121659250965,56,KLC,58263.0,45474.75428112359,8331.38172823498,253.60635709499996,AMS,VLC,373,Valencia
0.347121659250965,56,KLC,58263.0,45474.75428112359,8331.38172823498,253.60635709499996,AMS,VLC,373,Valencia
0.8803426263147333,96,SAS,3000.0,82950.94603317784,24899.827655706045,519.170304,ARN,AGP,106,Málaga
0.9483232600199542,103,NSW,3000.0,88999.4525147637,26715.440088934625,463.50736128,ARN,AGP,106,Málaga
0.8777865683958588,96,SAS,3000.0,82950.94603317784,24899.827655706045,519.170304,ARN,ALC,106,Alicante
0.9441958338152878,103,NSW,3000.0,88999.4525147637,26715.440088934625,488.62006149,ARN,BCN,106,Barcelona
0.1709699930448363,103,RYR,3309.0,83641.06590992374,15323.791393003628,554.6302875,ATH,MAD,161,Madrid
0.14386378051372223,87,AEE,3309.0,70648.27897245987,12943.396613507915,581.131125,ATH,MAD,161,Madrid
0.15825015856509458,96,IBE,3309.0,77956.72162478331,14282.368676974245,621.2362499999999,ATH,MAD,161,Madrid
1.5864819621537711,168,ETD,-1.0,136424.2628433708,24994.145184704932,1958.0737499999998,AUH,MAD,53,Madrid
0.45420482434497017,72,EZY,-1.0,54312.19044129046,10711.77650773069,420.593664,BFS,AGP,42,Málaga
0.6035026378552861,96,EZY,-1.0,72416.25392172064,14282.368676974245,519.170304,BFS,ALC,42,Alicante
0.5289762893458717,103,RYR,302.0,63379.66656037264,12567.436463192913,463.50736128,BGY,AGP,65,Málaga
0.5250904115436448,103,RYR,302.0,63379.66656037264,12567.436463192913,488.62006149,BGY,BCN,65,Barcelona
0.5266413812614961,103,MAY,302.0,63379.66656037264,12567.436463192913,388.88697393,BGY,IBZ,65,Ibiza
0.5352526070963063,103,MAY,302.0,63379.66656037264,12567.436463192913,463.50736128,BGY,LPA,65,Gran Canaria Island
0.5274185552416919,103,RYR,302.0,63379.66656037264,12567.436463192913,554.6302875,BGY,MAD,65,Madrid
