sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
1.257474755799038E-4,119,IBK,-1.0,137774.1729283365,23485.84912690784,463.50736128,AAL,AGP,24,Málaga,EU,false
0.004964395057047922,119,RYR,-1.0,75112.43798167087,11048.177222758955,388.88697393,AHO,GRO,9,Girona,EU,false
1.2433489750793823E-5,108,DAH,-1.0,123556.80449505945,12226.072283678966,488.62006149,ALG,BCN,26,Barcelona,AF,true
7.005769960828228E-6,61,ANE,-1.0,69786.71364998727,6905.466752818677,321.02973,ALG,MAD,26,Madrid,AF,true
1.0462196681954967E-5,91,VLG,-1.0,104108.04823194823,10301.597942729506,407.4684159,ALG,VLC,26,Valencia,AF,true
8.94507297046439E-6,88,RJA,-1.0,100675.91477375213,9961.984823738425,581.131125,AMM,MAD,66,Madrid,AS,true
1.7078369005937597E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,ACE,625,Lanzarote Island,EU,true
1.4413155276321859E-4,101,EJU,58263.0,115548.49309260189,11433.641672699778,407.4684159,AMS,ACE,625,Lanzarote Island,EU,true
1.7078369005937597E-4,119,JAF,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,ACE,625,Lanzarote Island,EU,true
1.6927697854625962E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,AGP,625,Málaga,EU,true
1.4571717494252752E-4,103,TRA,58263.0,117836.5820647326,11660.050418693836,435.84018431999993,AMS,AGP,625,Málaga,EU,true
1.690271554825433E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,625,Alicante,EU,true
1.690271554825433E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,ALC,625,Alicante,EU,true
1.4243861417068249E-4,101,EJU,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,ALC,625,Alicante,EU,true
1.448588656083856E-4,103,TRA,58263.0,117836.5820647326,11660.050418693836,459.45388455999995,AMS,BCN,625,Barcelona,EU,true
1.6852861489080153E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,625,Barcelona,EU,true
1.6852861489080153E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,625,Barcelona,EU,true
1.6852861489080153E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,488.62006149,AMS,BCN,625,Barcelona,EU,true
1.448588656083856E-4,103,KLM,58263.0,117836.5820647326,11660.050418693836,459.45388455999995,AMS,BCN,625,Barcelona,EU,true
1.448588656083856E-4,103,KLM,58263.0,117836.5820647326,11660.050418693836,459.45388455999995,AMS,BCN,625,Barcelona,EU,true
1.5622034526394527E-4,111,VLG,58263.0,126988.93795325555,12565.685402670048,547.298807,AMS,BCN,625,Barcelona,EU,true
1.4201849569449564E-4,101,VLG,58263.0,115548.49309260189,11433.641672699778,511.9668587,AMS,BCN,625,Barcelona,EU,true
1.4201849569449564E-4,101,VLG,58263.0,115548.49309260189,11433.641672699778,511.9668587,AMS,BCN,625,Barcelona,EU,true
1.75156144689878E-4,124,FOO,58263.0,141861.51627210528,14037.342251631413,575.010139,AMS,BCN,625,Barcelona,EU,true
1.6852861489080153E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,BIO,625,Bilbao,EU,true
1.448588656083856E-4,103,KLM,58263.0,117836.5820647326,11660.050418693836,365.67395591999997,AMS,BIO,625,Bilbao,EU,true
1.7078369005937597E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,FUE,625,Fuerteventura Island,EU,true
1.710361092790194E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,LPA,625,Gran Canaria Island,EU,true
1.710361092790194E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,LPA,625,Gran Canaria Island,EU,true
1.710361092790194E-4,119,JAF,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,LPA,625,Gran Canaria Island,EU,true
1.6877770111209698E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,625,Madrid,EU,true
1.8327101689961155E-4,129,KLM,58263.0,147581.7387024321,14603.364116616543,621.35420625,AMS,MAD,625,Madrid,EU,true
1.6877770111209698E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,625,Madrid,EU,true
1.8327101689961155E-4,129,KLM,58263.0,147581.7387024321,14603.364116616543,621.35420625,AMS,MAD,625,Madrid,EU,true
1.690271554825433E-4,119,KLM,58263.0,136141.29384177845,13471.320386646272,554.6302875,AMS,MAD,625,Madrid,EU,true
2.342027650263368E-4,165,AEA,58263.0,188767.34020078526,18678.72154450953,1808.6625,AMS,MAD,625,Madrid,EU,true
2.7538132072998635E-4,194,AEA,58263.0,221944.63029668084,21961.648361423344,1958.0737499999998,AMS,MAD,625,Madrid,EU,true
1.4222839981356482E-4,101,IBS,58263.0,115548.49309260189,11433.641672699778,581.131125,AMS,MAD,625,Madrid,EU,true
1.4243861417068249E-4,101,IBS,58263.0,115548.49309260189,11433.641672699778,581.131125,AMS,MAD,625,Madrid,EU,true
1.6877770111209698E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,463.50736128,AMS,PMI,625,Palma De Mallorca,EU,true
1.712889015739366E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,284.84894676,AMS,SPC,625,Sta Cruz de la Palma", La Palma Island,EU,true
1.6927697854625962E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,SVQ,625,Sevilla,EU,true
1.4434457997803643E-4,101,EJU,58263.0,115548.49309260189,11433.641672699778,485.65424640000003,AMS,TFS,625,Tenerife Island,EU,true
1.6877770111209698E-4,119,TRA,58263.0,136141.29384177845,13471.320386646272,388.88697393,AMS,VLC,625,Valencia,EU,true
9.102617588068153E-5,64,KLC,58263.0,73218.84710818337,7245.079871809759,253.60635709499996,AMS,VLC,625,Valencia,EU,true
9.102617588068153E-5,64,KLC,58263.0,73218.84710818337,7245.079871809759,253.60635709499996,AMS,VLC,625,Valencia,EU,true
3.7871598851865507E-4,268,CKK,58263.0,306603.9222655179,30338.771963203366,1403.4454700000001,AMS,ZAZ,625,Zaragoza,EU,true
6.8543198004330935E-6,6,VVV,-1.0,6864.266916392191,679.2262379821648,41.343042816,ANR,AGP,5,Málaga,EU,false
3.5812937717816126E-4,111,SAS,3000.0,128512.04365584331,21906.9685133342,519.170304,ARN,AGP,312,Málaga,EU,true
3.8634563113765273E-4,119,NSW,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,AGP,312,Málaga,EU,true
3.8634563113765273E-4,119,IBK,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,AGP,312,Málaga,EU,true
3.8520611990077315E-4,119,NSW,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,ALC,312,Alicante,EU,true
3.8463762524350217E-4,119,NSW,3000.0,137774.1729283365,23485.84912690784,488.62006149,ARN,BCN,312,Barcelona,EU,true
4.051130310440814E-4,124,VKG,3000.0,143563.00372364477,24472.64951039137,457.643823,ARN,FUE,312,Fuerteventura Island,EU,true
3.903605314282082E-4,119,IBK,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,LPA,312,Gran Canaria Island,EU,true
3.570730886720651E-4,111,IBE,3000.0,128512.04365584331,21906.9685133342,621.2362499999999,ARN,MAD,312,Madrid,EU,true
3.5654611328751615E-4,111,SAS,3000.0,128512.04365584331,21906.9685133342,519.170304,ARN,PMI,312,Palma De Mallorca,EU,true
6.065746464822196E-4,186,VKG,3000.0,215344.50558546718,36708.974265587036,1511.50848,ARN,TFS,312,Tenerife Island,EU,true
3.903605314282082E-4,119,IBK,3000.0,137774.1729283365,23485.84912690784,463.50736128,ARN,TFS,312,Tenerife Island,EU,true
0.0,259,AEA,-1.0,296307.5218909296,29319.93260623012,1792.935,ASU,MAD,10,Madrid,SA,true
6.8498836791713E-5,101,VLG,3309.0,115548.49309260189,11433.641672699778,511.9668587,ATH,BCN,182,Barcelona,EU,true
6.8498836791713E-5,101,AEE,3309.0,115548.49309260189,11433.641672699778,511.9668587,ATH,BCN,182,Barcelona,EU,true
6.890470265374914E-5,101,AEE,3309.0,115548.49309260189,11433.641672699778,581.131125,ATH,MAD,182,Madrid,EU,true
2.9902845602117952E-5,128,DAL,-1.0,146437.69421636674,14490.159743619519,1469.5775999999998,ATL,MAD,1226,Madrid,NA,false
