sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf
0.6082569629194459,103,RYR,5,77696.60577017942,15323.791393003628,463.50736128,ABZ,ALC,22,Alicante
1.8177241275575253,303,GTI,-1,246050.90262822228,45078.72613669998,1602.91646788,ALA,ZAZ,45,Zaragoza
0.5723658516102954,103,TRA,58263,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,369,Málaga
0.5723658516102954,103,RYR,58263,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,369,Málaga
0.48233077382890055,87,EJU,58263,70648.27897245987,12943.396613507915,485.65424640000003,AMS,AGP,369,Málaga
0.4919773893054786,89,KLM,58263,72272.37733964286,13240.945960944875,435.84018431999993,AMS,AGP,369,Málaga
0.48233077382890055,87,VLG,58263,70648.27897245987,12943.396613507915,485.65424640000003,AMS,AGP,369,Málaga
0.5715290135710588,103,TRA,58263,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,369,Alicante
0.5706933772442895,103,KLM,58263,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,369,Alicante
0.5290135238500437,96,VLG,58263,77956.72162478331,14282.368676974245,519.170304,AMS,ALC,369,Alicante
0.48982257285474984,89,TRA,58263,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,369,Barcelona
0.48982257285474984,89,KLM,58263,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,369,Barcelona
0.48982257285474984,89,KLM,58263,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,369,Barcelona
0.4802182086811273,87,VLG,58263,70648.27897245987,12943.396613507915,511.9668587,AMS,BCN,369,Barcelona
0.4891063627626954,89,KLM,58263,72272.37733964286,13240.945960944875,365.67395591999997,AMS,BIO,369,Bilbao
0.4891063627626954,89,KLM,58263,72272.37733964286,13240.945960944875,365.67395591999997,AMS,BIO,369,Bilbao
0.5706933772442895,103,TRA,58263,83641.06590992374,15323.791393003628,388.88697393,AMS,IBZ,369,Ibiza
0.49053981302458577,89,KLM,58263,72272.37733964286,13240.945960944875,521.5238999999999,AMS,MAD,369,Madrid
0.49053981302458577,89,KLM,58263,72272.37733964286,13240.945960944875,521.5238999999999,AMS,MAD,369,Madrid
0.30778968660366174,56,KLC,58263,45474.75428112359,8331.38172823498,361.69318124999995,AMS,MAD,369,Madrid
1.2197542500500635,221,AEA,58263,179462.8695737199,32879.20289178447,1792.935,AMS,MAD,369,Madrid
0.5290135238500437,96,IBE,58263,77956.72162478331,14282.368676974245,621.2362499999999,AMS,MAD,369,Madrid
0.5706933772442895,103,TRA,58263,83641.06590992374,15323.791393003628,463.50736128,AMS,PMI,369,Palma De Mallorca
0.592269124040057,107,VLG,58263,86889.26264428973,15918.890087877548,654.5488895999999,AMS,PMI,369,Palma De Mallorca
0.5723658516102954,103,TRA,58263,83641.06590992374,15323.791393003628,388.88697393,AMS,SVQ,369,Sevilla
0.5706933772442895,103,TRA,58263,83641.06590992374,15323.791393003628,388.88697393,AMS,VLC,369,Valencia
0.30778968660366174,56,KLC,58263,45474.75428112359,8331.38172823498,253.60635709499996,AMS,VLC,369,Valencia
0.30778968660366174,56,KLC,58263,45474.75428112359,8331.38172823498,253.60635709499996,AMS,VLC,369,Valencia
0.8531039229273615,96,SAS,3000,82950.94603317784,24899.827655706045,519.170304,ARN,AGP,105,Málaga
0.9203181714004259,103,NSW,3000,88999.4525147637,26715.440088934625,463.50736128,ARN,AGP,105,Málaga
0.8518638955987385,96,SAS,3000,82950.94603317784,24899.827655706045,519.170304,ARN,ALC,105,Alicante
0.8506256186264213,96,IBE,3000,82950.94603317784,24899.827655706045,621.2362499999999,ARN,MAD,105,Madrid
0.8506256186264213,96,SAS,3000,82950.94603317784,24899.827655706045,519.170304,ARN,PMI,105,Palma De Mallorca
0.8369276892702837,168,AEA,-1,136424.2628433708,24994.145184704932,1958.0737499999998,ASU,MAD,1,Madrid
0.15261795787039456,103,AEA,3309,83641.06590992374,15323.791393003628,554.6302875,ATH,MAD,160,Madrid
1.497924174653462,168,ETD,-1,136424.2628433708,24994.145184704932,1725.030417,AUH,BCN,60,Barcelona
0.6073678240042161,103,RYR,-1,77696.60577017942,15323.791393003628,463.50736128,BFS,AGP,31,Málaga
0.423110169531027,72,EZY,-1,54312.19044129046,10711.77650773069,420.593664,BFS,ALC,31,Alicante
0.519598675067499,103,MAY,302,63379.66656037264,12567.436463192913,388.88697393,BGY,ACE,74,Lanzarote Island
