sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,continente,capital,origenNombre,destinoNombre
0.6235043670489046,103,RYR,5.0,77696.60577017942,15323.791393003628,463.50736128,ABZ,AGP,37,Málaga,EU,false,Aberdeen Dyce Airport,Málaga Airport
0.03077625176493299,5,NJE,-1.0,4060.2459179574635,743.8733685924091,37.237381314000004,ACH,EAS,3,Hondarribia,EU,false,St Gallen Altenrhein Airport,San Sebastian Airport
0.5987189033596153,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,307,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.5987189033596153,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,307,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.5969702108582737,103,TRA,58263.0,83641.06590992374,15323.791393003628,488.62006149,AMS,BCN,307,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.5960977451456602,103,KLM,58263.0,83641.06590992374,15323.791393003628,488.62006149,AMS,BCN,307,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.513126080119752,89,KLM,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,307,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.5533712628742427,96,VLG,58263.0,77956.72162478331,14282.368676974245,547.298807,AMS,BCN,307,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.32149091873024377,56,KLC,58263.0,45474.75428112359,8331.38172823498,318.64567883499996,AMS,BCN,307,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.513126080119752,89,KLM,58263.0,72272.37733964286,13240.945960944875,365.67395591999997,AMS,BIO,307,Bilbao,EU,true,Amsterdam Airport Schiphol,Bilbao Airport
0.5969702108582737,103,KLM,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,BIO,307,Bilbao,EU,true,Amsterdam Airport Schiphol,Bilbao Airport
0.597843929686363,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,IBZ,307,Ibiza,EU,true,Amsterdam Airport Schiphol,Ibiza Airport
0.5969702108582737,103,KLM,58263.0,83641.06590992374,15323.791393003628,554.6302875,AMS,MAD,307,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.5969702108582737,103,KLM,58263.0,83641.06590992374,15323.791393003628,554.6302875,AMS,MAD,307,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.3224326811791622,56,KLC,58263.0,45474.75428112359,8331.38172823498,361.69318124999995,AMS,MAD,307,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.5969702108582737,103,AEA,58263.0,83641.06590992374,15323.791393003628,554.6302875,AMS,MAD,307,Madrid,EU,true,Amsterdam Airport Schiphol,Adolfo Suárez Madrid–Barajas Airport
0.5969702108582737,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,PMI,307,Palma De Mallorca,EU,true,Amsterdam Airport Schiphol,Palma De Mallorca Airport
0.3224326811791622,56,KLC,58263.0,45474.75428112359,8331.38172823498,253.60635709499996,AMS,VLC,307,Valencia,EU,true,Amsterdam Airport Schiphol,Valencia Airport
0.3224326811791622,56,KLC,58263.0,45474.75428112359,8331.38172823498,253.60635709499996,AMS,VLC,307,Valencia,EU,true,Amsterdam Airport Schiphol,Valencia Airport
1.3395454947093492,232,CKK,58263.0,188395.4105932263,34515.72430268778,1403.4454700000001,AMS,ZAZ,307,Zaragoza,EU,true,Amsterdam Airport Schiphol,Zaragoza Air Base
1.757372980279413,303,GTI,58263.0,246050.90262822228,45078.72613669998,1602.91646788,AMS,ZAZ,307,Zaragoza,EU,true,Amsterdam Airport Schiphol,Zaragoza Air Base
0.9328193933969932,103,NAX,3000.0,88999.4525147637,26715.440088934625,463.50736128,ARN,AGP,92,Málaga,EU,true,Stockholm-Arlanda Airport,Málaga Airport
0.8646921343286734,96,SAS,3000.0,82950.94603317784,24899.827655706045,519.170304,ARN,AGP,92,Málaga,EU,true,Stockholm-Arlanda Airport,Málaga Airport
0.863435541488071,96,SAS,3000.0,82950.94603317784,24899.827655706045,519.170304,ARN,ALC,92,Alicante,EU,true,Stockholm-Arlanda Airport,Alicante International Airport
0.8621807212597657,96,IBE,3000.0,82950.94603317784,24899.827655706045,621.2362499999999,ARN,MAD,92,Madrid,EU,true,Stockholm-Arlanda Airport,Adolfo Suárez Madrid–Barajas Airport
0.08307458118997507,21,FRF,263.0,17053.03285542135,3124.2681480881165,34.382808600000004,BEG,VIT,21,Alava,EU,true,Belgrade Nikola Tesla Airport,Vitoria/Foronda Airport
0.5231248021945314,87,EJU,-1.0,65627.23011655931,12943.396613507915,485.65424640000003,BFS,PMI,36,Palma De Mallorca,EU,false,Belfast International Airport,Palma De Mallorca Airport
0.5243749425585957,103,MAY,302.0,63379.66656037264,12567.436463192913,388.88697393,BGY,ACE,50,Lanzarote Island,EU,false,Milan Bergamo Airport,Lanzarote Airport
0.5197561383242993,103,MAY,302.0,63379.66656037264,12567.436463192913,463.50736128,BGY,AGP,50,Málaga,EU,false,Milan Bergamo Airport,Málaga Airport
0.518225450483895,103,MAY,302.0,63379.66656037264,12567.436463192913,463.50736128,BGY,ALC,50,Alicante,EU,false,Milan Bergamo Airport,Alicante International Airport
0.5166991986293071,103,RYR,302.0,63379.66656037264,12567.436463192913,488.62006149,BGY,BCN,50,Barcelona,EU,false,Milan Bergamo Airport,Barcelona International Airport
0.5251486593900726,103,MAY,302.0,63379.66656037264,12567.436463192913,388.88697393,BGY,FUE,50,Fuerteventura Island,EU,false,Milan Bergamo Airport,Fuerteventura Airport
0.5174617708360816,103,MAY,302.0,63379.66656037264,12567.436463192913,388.88697393,BGY,IBZ,50,Ibiza,EU,false,Milan Bergamo Airport,Ibiza Airport
0.5174617708360816,103,RYR,302.0,63379.66656037264,12567.436463192913,388.88697393,BGY,IBZ,50,Ibiza,EU,false,Milan Bergamo Airport,Ibiza Airport
0.518225450483895,103,MAY,302.0,63379.66656037264,12567.436463192913,284.84894676,BGY,SDR,50,Santander,EU,false,Milan Bergamo Airport,Santander Airport
0.5197561383242993,103,RYR,302.0,63379.66656037264,12567.436463192913,388.88697393,BGY,SVQ,50,Sevilla,EU,false,Milan Bergamo Airport,Sevilla Airport
