sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
1.9702363250963145E-5,145,TOM,5.0,116337.77711065327,17403.536716434544,463.50736128,ABZ,TFS,62,Tenerife Island,EU,false
0.0,84,RJA,-1.0,93498.1307537572,10082.048856417257,503.28,AMM,MAD,73,Madrid,AS,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,AGP,593,Málaga,EU,true
0.0,145,RYR,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,AGP,593,Málaga,EU,true
0.0,122,EJU,58263.0,135794.9041899807,14642.975720034581,485.65424640000003,AMS,AGP,593,Málaga,EU,true
0.0,122,VLG,58263.0,135794.9041899807,14642.975720034581,485.65424640000003,AMS,AGP,593,Málaga,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,ALC,593,Alicante,EU,true
0.0,124,TRA,58263.0,138021.05016030825,14883.02450233023,435.84018431999993,AMS,ALC,593,Alicante,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,593,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,593,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,593,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,593,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,593,Barcelona,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,488.62006149,AMS,BCN,593,Barcelona,EU,true
0.0,134,VLG,58263.0,149151.78001194602,16083.26841380848,547.298807,AMS,BCN,593,Barcelona,EU,true
0.0,134,VLG,58263.0,149151.78001194602,16083.26841380848,547.298807,AMS,BCN,593,Barcelona,EU,true
0.0,122,VLG,58263.0,135794.9041899807,14642.975720034581,511.9668587,AMS,BCN,593,Barcelona,EU,true
0.0,150,FOO,58263.0,166960.94777456645,18003.658672173668,575.010139,AMS,BCN,593,Barcelona,EU,true
0.0,78,KLC,58263.0,86819.69284277454,9361.902509530308,253.60635709499996,AMS,BIO,593,Bilbao,EU,true
0.0,122,EJU,58263.0,135794.9041899807,14642.975720034581,407.4684159,AMS,FUE,593,Fuerteventura Island,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,LPA,593,Gran Canaria Island,EU,true
0.0,186,TFL,58263.0,207031.5752404624,22324.53675349534,1228.13349888,AMS,LPA,593,Gran Canaria Island,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,554.6302875,AMS,MAD,593,Madrid,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,554.6302875,AMS,MAD,593,Madrid,EU,true
0.0,124,KLM,58263.0,138021.05016030825,14883.02450233023,521.5238999999999,AMS,MAD,593,Madrid,EU,true
0.0,157,KLM,58263.0,174752.45867071286,18843.82941020844,621.35420625,AMS,MAD,593,Madrid,EU,true
0.0,145,KLM,58263.0,161395.58284874755,17403.536716434544,554.6302875,AMS,MAD,593,Madrid,EU,true
0.0,310,AEA,58263.0,345052.62540077063,37207.56125582558,1792.935,AMS,MAD,593,Madrid,EU,true
0.0,310,AEA,58263.0,345052.62540077063,37207.56125582558,1792.935,AMS,MAD,593,Madrid,EU,true
0.0,122,IBS,58263.0,135794.9041899807,14642.975720034581,581.131125,AMS,MAD,593,Madrid,EU,true
0.0,122,IBS,58263.0,135794.9041899807,14642.975720034581,581.131125,AMS,MAD,593,Madrid,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,463.50736128,AMS,TFS,593,Tenerife Island,EU,true
0.0,145,TRA,58263.0,161395.58284874755,17403.536716434544,388.88697393,AMS,VLC,593,Valencia,EU,true
0.0,78,KLC,58263.0,86819.69284277454,9361.902509530308,253.60635709499996,AMS,VLC,593,Valencia,EU,true
0.0,78,KLC,58263.0,86819.69284277454,9361.902509530308,253.60635709499996,AMS,VLC,593,Valencia,EU,true
