sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,continente,capital,origenNombre,destinoNombre
0.18960234859433484,58,GDE,-1.0,50116.1965617116,15043.645875322409,343.63816704,AAL,AGP,20,Málaga,EU,false,Aalborg Airport,Málaga Airport
0.4734793000926974,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,362,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.4734793000926974,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,362,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.4734793000926974,103,RYR,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,362,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.39899941019047536,87,EJU,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,AGP,362,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.39899941019047536,87,VLG,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,AGP,362,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.47278583247854866,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,362,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.47278583247854866,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,362,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.39841502736956347,87,VLG,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,ALC,362,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.47209336559773823,103,TRA,58263.0,83641.06590992374,15323.791393003628,488.62006149,AMS,BCN,362,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.47209336559773823,103,KLM,58263.0,83641.06590992374,15323.791393003628,488.62006149,AMS,BCN,362,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.4057881176205279,89,KLM,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,362,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.39783148786326256,87,VLG,58263.0,70648.27897245987,12943.396613507915,511.9668587,AMS,BCN,362,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.2546121522324879,56,KLC,58263.0,45474.75428112359,8331.38172823498,318.64567883499996,AMS,BCN,362,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.4714018980499794,103,KLM,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,BIO,362,Bilbao,EU,true,Amsterdam Airport Schiphol,Bilbao Airport
0.40519376630138687,89,KLM,58263.0,72272.37733964286,13240.945960944875,365.67395591999997,AMS,BIO,362,Bilbao,EU,true,Amsterdam Airport Schiphol,Bilbao Airport
0.47278583247854866,103,TRA,58263.0,83641.06590992374,15323.791393003628,388.88697393,AMS,IBZ,362,Ibiza,EU,true,Amsterdam Airport Schiphol,Ibiza Airport
0.49137853375579493,107,VLG,58263.0,86889.26264428973,15918.890087877548,457.643823,AMS,IBZ,362,Ibiza,EU,true,Amsterdam Airport Schiphol,Ibiza Airport
