sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,continente,capital,origenNombre,destinoNombre
0.13011905132326507,87,AWC,-1.0,70648.27897245987,12943.396613507915,485.65424640000003,ACC,LPA,11,Gran Canaria Island,AF,true,Kotoka International Airport,Gran Canaria Airport
0.13562064062717535,232,ETH,-1.0,188395.4105932263,34515.72430268778,1403.4454700000001,ADD,ZAZ,52,Zaragoza,AF,true,Addis Ababa Bole International Airport,Zaragoza Air Base
0.509026720953497,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,364,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.509026720953497,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,364,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.509026720953497,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,AGP,364,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.42895510192710407,87,EJU,58263.0,70648.27897245987,12943.396613507915,485.65424640000003,AMS,AGP,364,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.437534203965646,89,KLM,58263.0,72272.37733964286,13240.945960944875,435.84018431999993,AMS,AGP,364,Málaga,EU,true,Amsterdam Airport Schiphol,Málaga Airport
0.5082816615171762,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,364,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.5082816615171762,103,TRA,58263.0,83641.06590992374,15323.791393003628,463.50736128,AMS,ALC,364,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.2741294354249937,56,KLC,58263.0,45474.75428112359,8331.38172823498,302.26883712,AMS,ALC,364,Alicante,EU,true,Amsterdam Airport Schiphol,Alicante International Airport
0.50679476100377,103,TRA,58263.0,83641.06590992374,15323.791393003628,488.62006149,AMS,BCN,364,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.50679476100377,103,KLM,58263.0,83641.06590992374,15323.791393003628,488.62006149,AMS,BCN,364,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.4356157215369482,89,KLM,58263.0,72272.37733964286,13240.945960944875,459.45388455999995,AMS,BCN,364,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.4697816604810226,96,VLG,58263.0,77956.72162478331,14282.368676974245,547.298807,AMS,BCN,364,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
0.4697816604810226,96,VLG,58263.0,77956.72162478331,14282.368676974245,547.298807,AMS,BCN,364,Barcelona,EU,true,Amsterdam Airport Schiphol,Barcelona International Airport
