PasajerosPerdidosPorCompañía,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.813953488372093,6.36363636363636,30.21060275962236,31.25,33.333333333333336,37.57575757575757,37.636259323006314,41.941361603445415,46.21513944223108,46.518316681804414,46.85382381413359,50.0,50.0,50.0,54.0839989693378,54.54545454545454,55.10457284650834,57.48148148148149,57.51831107281345,57.89473684210527,57.93650793650793,76.36363636363637,86.29032258064517,90.93041438623925,94.36893203883496,95.45454545454545,97.82608695652173,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,5.434782608695654,27.346634057981955,34.699427095357926,39.31200695677136,43.07257191275853,43.75592024979906,48.14710110689534,48.55942617966178,48.716397424407006,49.847512032173334,49.98987826261613,51.61205353507272,53.292239640504654,57.019848677079146,58.487816173314485,58.50808021487005,63.3642521717463,64.82318790764798,66.0762520445594,66.38492529220305,66.44491112699444,70.23553352523335,73.11162651267175,78.3434569682972,86.69343275021508,100.0
IngresoPerdidoPorAerDest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985652421877381,1.4888243185193217,1.8183950689506068,2.704492312785811,2.743298184183196,3.5080306660810745,4.325963390290866,4.9117349922900955,6.648852420668128,8.426270136307313,13.038798807276319,14.754022776522657,15.307123116697863,23.10027806800057,51.166655127051165,82.70760481112862,100.0
