0.0,0.5228841408781467
1.0,0.5135512734101829
2.0,0.5113084581594576
3.0,0.5113084581594576
4.0,0.5113084581594576
5.0,0.5113084581594576
6.0,0.5113084581594576
7.0,0.5113084581594576
8.0,0.5113084581594576
9.0,0.5113084581594576
10.0,0.5113084581594576
11.0,0.5113084581594576
12.0,0.5113084581594576
13.0,0.5113084581594576
14.0,0.5113084581594576
15.0,0.5113084581594576
16.0,0.5113084581594576
17.0,0.5113084581594576
18.0,0.5113084581594576
19.0,0.5113084581594576
20.0,0.5113084581594576
21.0,0.5113084581594576
22.0,0.5113084581594576
23.0,0.5113084581594576
24.0,0.5113084581594576
25.0,0.5113084581594576
26.0,0.5113084581594576
27.0,0.5111381357522953
28.0,0.5111381357522953
29.0,0.5111381357522953
30.0,0.5111381357522953
31.0,0.5111381357522953
32.0,0.5110409799738026
33.0,0.5110409799738026
34.0,0.5110409799738026
35.0,0.5110409799738026
36.0,0.5110409799738026
37.0,0.5110409799738026
38.0,0.5110409799738026
39.0,0.5110409799738026
40.0,0.5110409799738026
41.0,0.5110409799738026
42.0,0.5110409799738026
43.0,0.5110409799738026
44.0,0.5110409799738026
45.0,0.5110409799738026
46.0,0.5110409799738026
47.0,0.5110409799738026
48.0,0.5110409799738026
49.0,0.5110409799738026
50.0,0.5110409799738026
51.0,0.5110409799738026
52.0,0.5110409799738026
53.0,0.5110409799738026
54.0,0.5110409799738026
55.0,0.5110315508710835
56.0,0.5110315508710835
57.0,0.5110315508710835
58.0,0.5108301859806716
59.0,0.5108301859806716
60.0,0.5106840643956444
61.0,0.5106840643956444
62.0,0.5105868741230096
63.0,0.5105868741230096
64.0,0.5105868741230096
65.0,0.5105868741230096
66.0,0.5105868741230096
67.0,0.5105868741230096
68.0,0.5105868741230096
69.0,0.5105868741230096
70.0,0.5105868741230096
71.0,0.5105868741230096
72.0,0.5105868741230096
73.0,0.5105868741230096
74.0,0.5105868741230096
75.0,0.5105868741230096
76.0,0.5105868741230096
77.0,0.5105868741230096
78.0,0.5105868741230096
79.0,0.5105868741230096
80.0,0.5105868741230096
81.0,0.5105868741230096
82.0,0.5105868741230096
83.0,0.5105868741230096
