PasajerosPerdidosPorCompañía,0.0,0.0,0.0,0.0,0.0,30.343511450381676,32.55813953488372,33.333333333333336,39.49579831932773,40.74074074074075,41.90317195325542,50.0,50.0,50.0,50.0,50.0,50.893921334922524,51.57232704402516,53.04878048780488,54.015636105188335,54.0650406504065,60.0,60.904449307075126,63.64588789942378,65.54712892741061,65.78171091445428,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,68.30985915492957,69.79865771812081,73.91304347826086,75.0,78.62433862433862,97.82608695652173,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,52.112528396254554,52.19318244575253,55.77541085909432,58.857142857142854,61.856610903887855,62.34938336017524,63.317269904591946,65.23006987302261,66.881527223323,67.36191137564718,67.74366067259108,68.89260916913065,69.03509533956895,72.2578230049469,72.48853922589507,78.70855722113033,80.60660364784583,81.7228258745688,84.4727549772839,86.15103661670805,100.0,100.0
IngresoPerdidoPorAerDest,0.0,0.0,0.0,0.0,0.0,3.933047712818327,8.300283619502657,8.838444242453235,9.329322380346328,15.742952166246283,16.85713633978877,28.70044162159481,33.33333333333333,37.457246164370176,37.656261422618606,48.833344872948835,50.0,50.0,52.42696796253623,52.42696796253624,75.4089596920774,100.0,100.0
