PasajerosPerdidosPorCompañía,0.0,0.0,0.0,0.0,16.6030534351145,32.55813953488372,33.333333333333336,39.49579831932773,45.9349593495935,47.74624373956594,50.0,50.0,50.0,50.0,50.0,50.893921334922524,51.10163468372424,51.158940397350996,51.85185185185186,52.00583515681985,53.04878048780488,55.26057030481809,56.15505500261917,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,68.45637583892618,69.56521739130434,73.85337667027808,78.87323943661973,80.0,81.34038800705467,83.33333333333334,97.82608695652173,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,52.112528396254554,52.19318244575253,56.364455799780664,56.39378019667238,58.857142857142854,60.722794047914206,62.31692311941687,65.73884728995341,65.73943029721585,66.1575870535573,66.59462865298241,66.6018229822262,67.36191137564718,68.79431279723397,69.03509533956895,70.56124565652286,70.76926749340076,71.54310205552312,72.58423881185318,80.60660364784583,100.0,100.0
IngresoPerdidoPorAerDest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154813173962413,7.202369950401366,9.329322380346328,10.07979267544159,14.520946317692363,16.53499003633806,21.749985813993078,25.0,28.70044162159481,29.62698479374948,48.833344872948835,50.0,52.42696796253623,52.42696796253624,100.0,100.0
