PasajerosPerdidosPorCompañía,18.399878548656446,31.57894736842105,32.86104896843152,34.94736842105263,36.44859813084113,40.0,44.44444444444444,44.845360824742265,47.24677090414684,47.48869316829326,48.91304347826087,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,53.77358490566038,54.54545454545454,54.71698113207547,55.55555555555556,56.130119232763086,56.33802816901409,56.87732342007435,57.14285714285714,57.21153846153846,57.664233576642346,57.959305804907245,58.06451612903225,59.134760325595416,59.71896955503513,60.0,60.0,60.526315789473685,61.53846153846154,61.53846153846154,61.623325453112685,62.5,62.91759465478841,63.74999999999999,66.66666666666667,66.66666666666667,66.66666666666667,66.75390266299357,67.12730240581699,67.7024482109228,67.77777777777779,67.89667896678966,68.14362108479756,68.18115341490763,68.96969696969697,69.56521739130434,71.31474103585657,71.42857142857143,71.69898430286241,72.0,73.10756972111554,73.42995169082126,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.54970579126665,76.92307692307692,76.99033594109525,77.01062215477997,77.5,77.97672336615935,78.01724137931035,78.81087919038583,78.9815817984832,79.80212609199032,79.89776115870687,80.0,80.0,81.81818181818181,83.99311531841653,85.71428571428572,88.92114175133044,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,50.786250069106686,53.8701831216765,54.213698672877065,55.86271358309218,56.28140703517588,56.326481739657744,56.579811419526884,57.40404079012479,57.589684058723236,57.66468725460783,61.783753143050156,62.79029408355016,63.57253241686305,64.16297083780782,64.28473493367326,64.92887612258998,65.29495819792236,65.5934039507901,66.45977317428114,66.46805813494983,67.63324620841877,68.00094690857597,72.63203595095385,73.39881487070205,80.99449692205893,100.0,100.0,100.0
IngresoPerdidoPorAerDest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42004970558404686,0.6309809781556153,0.8425137692287588,1.5879559406955956,1.9778555121682362,3.4900305082504413,6.171320545419745,7.052368469182468,7.647695279949673,9.438179287091797,9.502816556453597,10.628601490145229,14.093316015585966,18.38940803470861,20.180834930899305,33.333333333333336,38.072052425318745,50.0,100.0,100.0,100.0
