PasajerosPerdidosPorCompañía,0.0,0.0,0.0,0.0,0.0,15.81818181818182,31.48514851485148,50.0,50.0,50.0,50.0,50.0,50.137551581843184,50.314465408805034,54.14997137950772,55.31353135313532,55.57809330628803,55.78547297297297,55.98705501618123,57.14285714285714,58.910891089108915,62.93929712460064,63.103046203177385,64.14686825053995,65.33333333333333,66.35730858468678,66.66666666666667,66.66666666666667,68.36027713625866,68.82716049382715,70.0,73.73913043478261,76.8361581920904,78.57142857142857,79.66329966329965,80.19129898179574,82.30588235294117,83.89891696750902,85.84686774941996,88.6488131466829,88.92379131384868,89.48252175240421,89.6057347670251,89.99309868875086,90.29629629629629,91.3895486935867,91.52777777777777,92.67707082833134,92.85714285714286,93.01204819277108,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAreaInf,70.62934236608652,77.18654235092635,79.2906181890022,79.50097397117459,80.57918423173372,80.95155895922144,83.59286676922733,83.96292007709863,86.74889171532651,86.8491226305181,92.09246224048375,92.71326897862716,95.50847852465576,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IngresoPerdidoPorAerDest,0.496109256749766,3.2323893198741405,7.318770818926756,8.29023681583111,15.337497873167882,20.44745520991177,21.276980858862395,22.52435615620505,25.0,25.388765471278962,28.828828828828833,29.8112675750973,44.582348817282465,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
